num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.0,4.0,1,,,,
,1.0,,,16,16.3,0.982,0
,1.0,,,17,16.429,1.035,0
,1.0,,,20,16.516,1.211,0
,1.0,,,15,16.857,0.89,0
4,1.0,4.0,2,,,,
,1.0,,,24,23.103,1.039,2
,1.0,,,17,23.388,0.727,0
,1.0,,,26,23.926,1.087,0
4,1.0,4.0,1,,,,
,1.0,,,62,64.316,0.964,0
,1.0,,,55,64.474,0.853,0
,1.0,,,57,64.5,0.884,0
,1.0,,,56,64.525,0.868,0
,1.0,,,18,89.582,0.201,78
4,1.0,4.0,2,,,,
,1.0,,,16,23.226,0.689,1
,1.0,,,22,24.167,0.91,0
4,1.0,4.0,1,,,,
,1.0,,,26,32.455,0.801,11
,1.0,,,6,8.131,0.738,0
,1.0,,,6,8.349,0.719,0
,1.0,,,42,33.201,1.265,0
,1.0,,,9,8.747,1.029,0
,1.0,,,7,10.43,0.671,0
