num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.0,4.0,1,,,,
,1.0,,,13,6.39,2.034,0
,1.0,,,6,6.699,0.896,0
,1.0,,,10,6.717,1.489,0
4,1.0,4.0,2,,,,
,1.0,,,38,31.669,1.2,0
,1.0,,,29,24.052,1.206,0
4,1.0,4.0,3,,,,
,1.0,,,25,22.716,1.101,0
,1.0,,,25,22.781,1.097,0
,1.0,,,43,48.068,0.895,0
,1.0,,,23,22.807,1.008,0
,1.0,,,25,22.881,1.093,0
,1.0,,,50,48.745,1.026,0
,1.0,,,46,48.81,0.942,0
4,1.0,4.0,2,,,,
,1.0,,,21,24.784,0.847,0
4,1.0,4.0,1,,,,
,1.0,,,23,25.458,0.903,1
,1.0,,,11,14.711,0.748,0
,1.0,,,15,14.751,1.017,0
,1.0,,,42,40.177,1.045,0
,1.0,,,15,15.2,0.987,0
,1.0,,,29,40.885,0.709,6
4,1.0,4.0,2,,,,
,1.0,,,55,58.892,0.934,0
,1.0,,,40,43.195,0.926,0
,1.0,,,38,43.194,0.88,0
,1.0,,,40,43.993,0.909,0
4,1.0,4.0,1,,,,
,1.0,,,1,0.235,4.264,0
,1.0,,,1,0.621,1.609,0
,1.0,,,1,0.636,1.572,0
,1.0,,,1,2.388,0.419,0
,1.0,,,43,47.116,0.913,0
