num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
4,5.0,20.0,2,,,,
,5.0,,,0,88.01,0.0,421
,5.0,,,0,88.03,0.0,416
,5.0,,,0,88.168,0.0,413
,5.0,,,0,88.278,0.0,395
,5.0,,,108,18.868,5.724,0
,5.0,,,67,19.018,3.523,0
,5.0,,,0,20.044,0.0,89
4,5.0,20.0,3,,,,
,5.0,,,0,20.68,0.0,101
,5.0,,,124,24.729,5.014,0
,5.0,,,120,24.749,4.849,0
4,5.0,20.0,4,,,,
,5.0,,,0,25.889,0.0,131
,5.0,,,0,26.203,0.0,139
,5.0,,,27,6.633,4.071,0
,5.0,,,29,6.965,4.164,0
,5.0,,,34,7.197,4.724,0
,5.0,,,0,8.3,0.0,27
