timestamp,src_ip,src_port,dst_ip,dst_port,packet_length,label
1.367804765701294,127.0.0.1,59240,127.0.0.1,8080,0,benign
1.373408317565918,127.0.0.1,8080,127.0.0.1,59240,0,benign
1.3797333240509033,127.0.0.1,59240,127.0.0.1,8080,0,benign
1.3874976634979248,127.0.0.1,8080,127.0.0.1,59240,0,benign
1.3942420482635498,127.0.0.1,59240,127.0.0.1,8080,0,benign
1.4021756649017334,127.0.0.1,59240,127.0.0.1,8080,163,benign
1.407541036605835,127.0.0.1,8080,127.0.0.1,59240,0,benign
1.4129669666290283,127.0.0.1,59250,127.0.0.1,8080,0,benign
1.417024850845337,127.0.0.1,59264,127.0.0.1,8080,0,benign
1.4213299751281738,127.0.0.1,8080,127.0.0.1,59264,0,benign
1.4259283542633057,127.0.0.1,8080,127.0.0.1,59250,0,benign
1.4316816329956055,127.0.0.1,59264,127.0.0.1,8080,0,benign
1.4353179931640625,127.0.0.1,59250,127.0.0.1,8080,0,benign
1.4389989376068115,127.0.0.1,8080,127.0.0.1,59264,0,benign
1.4435744285583496,127.0.0.1,59264,127.0.0.1,8080,163,benign
1.4485807418823242,127.0.0.1,8080,127.0.0.1,59264,0,benign
1.4527580738067627,127.0.0.1,8080,127.0.0.1,59250,0,benign
1.4576537609100342,127.0.0.1,59250,127.0.0.1,8080,163,benign
1.4622306823730469,127.0.0.1,8080,127.0.0.1,59250,0,benign
1.4666762351989746,127.0.0.1,59280,127.0.0.1,8080,0,benign
1.4721434116363525,127.0.0.1,8080,127.0.0.1,59280,0,benign
1.482039213180542,127.0.0.1,59280,127.0.0.1,8080,0,benign
1.49039626121521,127.0.0.1,59280,127.0.0.1,8080,163,benign
1.4958858489990234,127.0.0.1,8080,127.0.0.1,59280,0,benign
1.5001306533813477,127.0.0.1,8080,127.0.0.1,59280,0,benign
1.503901720046997,127.0.0.1,59286,127.0.0.1,8080,0,benign
1.5083107948303223,127.0.0.1,8080,127.0.0.1,59286,0,benign
1.511993169784546,127.0.0.1,59286,127.0.0.1,8080,0,benign
1.5158250331878662,127.0.0.1,59286,127.0.0.1,8080,163,benign
1.5216090679168701,127.0.0.1,8080,127.0.0.1,59286,0,benign
1.5285234451293945,127.0.0.1,8080,127.0.0.1,59286,0,benign
1.5320048332214355,127.0.0.1,59296,127.0.0.1,8080,0,benign
1.5357046127319336,127.0.0.1,8080,127.0.0.1,59296,0,benign
1.5404324531555176,127.0.0.1,59296,127.0.0.1,8080,0,benign
1.5470151901245117,127.0.0.1,59296,127.0.0.1,8080,163,benign
1.5499095916748047,127.0.0.1,8080,127.0.0.1,59296,0,benign
1.5523838996887207,127.0.0.1,8080,127.0.0.1,59296,0,benign
1.5546879768371582,127.0.0.1,59304,127.0.0.1,8080,0,benign
1.5587050914764404,127.0.0.1,8080,127.0.0.1,59304,0,benign
1.56180739402771,127.0.0.1,59304,127.0.0.1,8080,0,benign
1.5642271041870117,127.0.0.1,59304,127.0.0.1,8080,163,benign
