elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,9.1,22.65,18.35,NO_ACTION,target_instance_1,normal
10.0,1,8.01,22.66,15.48,NO_ACTION,target_instance_1,normal
15.0,1,7.81,22.67,17.55,NO_ACTION,target_instance_1,normal
20.0,1,7.07,22.77,16.68,NO_ACTION,target_instance_1,normal
25.0,1,16.18,23.05,31.54,NO_ACTION,target_instance_1,attack
30.0,1,17.86,23.19,24.61,NO_ACTION,target_instance_1,attack
35.0,1,17.46,23.24,29.49,NO_ACTION,target_instance_1,attack
40.0,1,16.59,23.23,21.78,NO_ACTION,target_instance_1,attack
45.0,1,13.14,23.54,24.23,NO_ACTION,target_instance_1,attack
50.0,1,14.56,23.73,25.76,NO_ACTION,target_instance_1,attack
55.0,1,9.68,23.52,26.69,NO_ACTION,target_instance_1,attack
60.0,1,17.97,23.69,23.55,NO_ACTION,target_instance_1,attack
65.0,1,19.04,23.29,27.63,NO_ACTION,target_instance_1,attack
70.0,1,12.71,23.52,21.54,NO_ACTION,target_instance_1,attack
75.0,1,15.16,23.53,28.02,NO_ACTION,target_instance_1,attack
80.0,1,15.38,23.54,23.13,NO_ACTION,target_instance_1,attack
85.0,1,19.04,23.55,25.99,NO_ACTION,target_instance_1,attack
90.0,1,11.6,23.55,22.93,NO_ACTION,target_instance_1,attack
95.0,1,18.21,23.63,26.74,NO_ACTION,target_instance_1,attack
100.0,1,26.54,23.65,23.47,NO_ACTION,target_instance_1,attack
105.0,1,16.35,23.53,22.58,NO_ACTION,target_instance_1,attack
110.0,1,18.45,23.68,23.98,NO_ACTION,target_instance_1,attack
115.0,1,16.93,23.86,31.33,NO_ACTION,target_instance_1,attack
120.0,1,20.89,23.49,21.04,NO_ACTION,target_instance_1,attack
125.0,1,14.11,23.62,22.88,NO_ACTION,target_instance_1,attack
130.0,1,15.54,23.86,21.95,NO_ACTION,target_instance_1,attack
135.0,1,16.19,23.73,24.7,NO_ACTION,target_instance_1,attack
140.0,1,10.12,23.66,21.09,NO_ACTION,target_instance_1,attack
145.0,1,33.61,23.75,49.36,NO_ACTION,target_instance_1,attack
150.0,1,19.9,23.8,27.49,NO_ACTION,target_instance_1,attack
155.0,1,12.18,23.96,27.08,NO_ACTION,target_instance_1,attack
160.0,1,17.32,23.84,25.36,NO_ACTION,target_instance_1,attack
165.0,1,9.7,23.52,16.99,NO_ACTION,target_instance_1,normal
170.0,1,6.82,23.4,15.93,NO_ACTION,target_instance_1,normal
175.0,1,7.61,23.4,17.7,NO_ACTION,target_instance_1,normal
