elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.89,22.38,18.42,NO_ACTION,target_instance_1,normal
10.0,1,8.64,22.27,17.57,NO_ACTION,target_instance_1,normal
15.0,1,9.09,22.29,16.51,NO_ACTION,target_instance_1,normal
20.0,1,8.17,22.33,16.86,NO_ACTION,target_instance_1,normal
25.0,2,66.08,22.92,35.19,SCALE_UP,target_instance_1,attack
30.0,2,45.92,23.06,36.68,NO_ACTION,target_instance_1,attack
35.0,2,25.06,22.29,32.02,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,25.71,22.15,29.1,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,2,40.11,22.31,36.74,NO_ACTION,"target_instance_1,target_instance_2",attack
50.0,1,24.78,22.66,30.82,SCALE_DOWN,"target_instance_1,target_instance_2",attack
56.85,1,31.87,23.29,34.98,NO_ACTION,target_instance_1,attack
60.0,1,52.57,23.4,39.94,NO_ACTION,target_instance_1,attack
65.0,1,50.59,23.33,30.58,NO_ACTION,target_instance_1,attack
70.0,1,48.03,23.66,30.37,NO_ACTION,target_instance_1,attack
75.0,1,54.88,23.54,33.63,NO_ACTION,target_instance_1,attack
80.0,1,56.32,23.55,30.01,NO_ACTION,target_instance_1,attack
85.0,1,51.96,24.09,31.14,NO_ACTION,target_instance_1,attack
90.0,1,36.67,23.58,28.39,NO_ACTION,target_instance_1,attack
95.0,1,57.93,24.0,35.99,NO_ACTION,target_instance_1,attack
100.0,2,63.44,24.17,36.72,SCALE_UP,target_instance_1,attack
105.0,2,74.27,23.54,55.46,NO_ACTION,target_instance_1,attack
110.0,2,31.24,22.26,36.33,NO_ACTION,"target_instance_1,target_instance_3",attack
115.0,2,30.56,22.73,35.12,NO_ACTION,"target_instance_1,target_instance_3",attack
120.0,2,39.64,22.61,35.7,NO_ACTION,"target_instance_1,target_instance_3",attack
125.0,2,31.5,22.97,37.81,NO_ACTION,"target_instance_1,target_instance_3",attack
130.0,2,29.95,22.88,33.08,NO_ACTION,"target_instance_1,target_instance_3",attack
135.0,3,63.47,22.77,44.74,SCALE_UP,"target_instance_1,target_instance_3",attack
140.0,3,47.69,22.94,45.72,NO_ACTION,"target_instance_1,target_instance_3",attack
145.0,3,16.99,22.15,38.66,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3",attack
150.0,3,17.77,22.16,36.39,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3",attack
155.0,2,18.49,22.24,32.08,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_3",attack
161.92,2,16.17,22.68,30.72,NO_ACTION,"target_instance_1,target_instance_3",attack
165.0,2,23.78,22.91,16.53,NO_ACTION,"target_instance_1,target_instance_3",normal
170.0,2,3.09,22.59,17.8,NO_ACTION,"target_instance_1,target_instance_3",normal
175.0,1,3.61,22.58,16.46,SCALE_DOWN,"target_instance_1,target_instance_3",normal
