elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.13,23.16,15.3,NO_ACTION,target_instance_1,normal
10.0,1,10.31,23.2,19.45,NO_ACTION,target_instance_1,normal
15.0,1,10.12,23.34,19.09,NO_ACTION,target_instance_1,normal
20.0,1,8.69,23.66,17.33,NO_ACTION,target_instance_1,normal
25.0,2,213.39,31.92,979.19,SCALE_UP,target_instance_1,attack
30.0,2,220.36,36.91,526.72,NO_ACTION,target_instance_1,attack
35.0,2,205.64,30.8,649.32,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,203.92,29.64,1236.62,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,3,210.5,34.9,0.0,SCALE_UP,"target_instance_2,target_instance_1",attack
50.01,3,199.33,36.38,181.56,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,3,193.83,36.44,263.46,NO_ACTION,"target_instance_2,target_instance_1",attack
60.0,3,188.33,33.43,265.67,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
65.0,4,202.15,36.44,800.56,SCALE_UP,"target_instance_2,target_instance_3,target_instance_1",attack
70.0,4,179.93,36.43,856.8,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
75.0,4,188.45,35.95,617.97,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
80.0,4,189.58,30.03,588.62,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
85.0,4,181.8,30.07,826.89,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
90.0,4,190.21,27.57,295.52,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
95.0,4,154.35,27.51,145.51,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
100.0,4,99.76,26.36,192.36,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
105.0,4,107.35,26.4,161.15,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
110.0,4,112.38,26.4,214.09,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
115.0,4,116.8,26.33,214.95,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
120.0,4,77.88,26.4,130.16,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
125.0,4,61.83,26.4,147.23,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
130.0,4,109.49,26.35,223.7,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
135.0,4,112.75,26.47,316.77,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
140.0,4,114.34,26.54,343.6,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
145.0,4,97.17,26.48,242.84,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
150.0,4,65.01,26.41,164.69,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
155.0,4,82.44,26.35,160.34,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
160.0,4,100.77,26.36,136.43,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
165.0,4,95.2,26.36,0.0,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",normal
170.0,3,5.13,26.03,0.0,SCALE_DOWN,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",normal
175.87,3,15.43,27.3,0.0,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",normal
