elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,10.26,22.28,17.15,NO_ACTION,target_instance_1,normal
10.0,1,11.08,22.29,17.01,NO_ACTION,target_instance_1,normal
15.0,1,7.84,22.35,16.66,NO_ACTION,target_instance_1,normal
20.0,1,8.52,22.55,18.08,NO_ACTION,target_instance_1,normal
25.0,2,210.57,29.03,834.11,SCALE_UP,target_instance_1,attack
30.0,2,217.75,33.21,1019.78,NO_ACTION,target_instance_1,attack
35.0,2,208.81,27.46,837.74,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,199.21,25.33,419.74,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,207.96,27.91,1165.98,SCALE_UP,"target_instance_1,target_instance_2",attack
50.01,3,206.01,29.38,1250.52,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,168.45,25.35,647.49,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
60.0,3,167.9,25.71,853.45,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
65.0,4,176.76,26.74,474.02,SCALE_UP,"target_instance_3,target_instance_1,target_instance_2",attack
70.0,4,136.53,24.26,284.28,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
75.0,4,137.61,24.37,640.44,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
80.0,4,123.1,23.98,242.92,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
85.0,4,93.21,23.91,156.35,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
90.0,4,128.8,23.92,161.36,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
95.0,4,140.5,23.93,297.98,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
100.0,4,106.69,23.94,183.7,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
105.0,4,89.2,24.0,316.72,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
110.0,4,102.9,24.12,152.5,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
115.0,4,91.54,24.07,286.78,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
120.0,4,86.76,23.94,159.05,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
125.0,4,80.66,23.94,173.14,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
130.0,4,110.33,24.07,177.7,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
135.0,4,131.55,24.01,210.98,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
140.0,4,85.82,24.01,195.62,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
145.0,4,107.27,24.01,208.86,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
150.0,4,116.05,23.98,277.04,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
155.0,4,95.56,23.98,213.29,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
160.0,4,127.62,24.04,220.33,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",attack
165.0,4,114.37,24.0,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",normal
170.0,3,11.77,23.73,0.0,SCALE_DOWN,"target_instance_3,target_instance_1,target_instance_2,target_instance_4",normal
175.69,3,5.21,24.47,0.0,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",normal
