elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.21,23.18,17.36,NO_ACTION,target_instance_1,normal
10.0,1,7.55,22.81,16.39,NO_ACTION,target_instance_1,normal
15.0,1,9.05,23.07,13.69,NO_ACTION,target_instance_1,normal
20.0,1,6.84,23.04,16.88,NO_ACTION,target_instance_1,normal
25.0,2,212.93,30.69,980.4,SCALE_UP,target_instance_1,attack
30.0,2,218.7,35.54,855.16,NO_ACTION,target_instance_1,attack
35.0,2,210.22,30.1,463.15,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,206.31,29.18,931.56,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,214.35,34.77,1651.59,SCALE_UP,"target_instance_1,target_instance_2",attack
50.01,3,210.89,37.36,225.35,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,202.85,39.32,429.9,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,3,172.36,34.52,225.37,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
65.0,4,194.27,37.82,502.0,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack
70.0,4,154.37,37.11,754.61,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,4,143.19,39.78,360.7,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
80.0,4,158.75,37.42,380.31,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
85.0,4,166.73,37.62,463.52,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
90.0,4,186.73,39.47,306.94,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
95.0,4,173.95,39.33,485.82,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
100.0,4,163.5,36.41,481.87,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
105.0,4,171.77,31.53,451.03,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
110.0,4,180.9,31.44,270.04,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
115.0,4,152.47,28.56,223.5,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
120.0,4,106.86,28.63,126.44,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
125.0,4,94.65,28.62,229.2,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
130.01,4,128.74,28.5,209.8,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
135.0,4,137.62,28.56,401.16,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
140.0,4,134.6,28.57,273.87,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
145.0,4,90.72,28.54,241.32,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
150.0,4,80.17,28.5,151.27,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
155.0,4,101.97,28.5,189.44,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
160.0,4,103.56,28.54,179.16,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
165.0,4,75.99,28.42,0.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal
170.0,3,6.39,28.18,0.0,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal
175.67,3,7.34,30.31,0.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
