timestamp,src_ip,src_port,dst_ip,dst_port,packet_length,label
1.3728992938995361,127.0.0.1,58730,127.0.0.1,8080,0,benign
1.3775498867034912,127.0.0.1,8080,127.0.0.1,58730,0,benign
1.3842856884002686,127.0.0.1,58730,127.0.0.1,8080,0,benign
1.3897395133972168,127.0.0.1,8080,127.0.0.1,58730,0,benign
1.3946747779846191,127.0.0.1,58730,127.0.0.1,8080,0,benign
1.4048821926116943,127.0.0.1,58730,127.0.0.1,8080,163,benign
1.4118566513061523,127.0.0.1,8080,127.0.0.1,58730,0,benign
1.4218478202819824,127.0.0.1,58744,127.0.0.1,8080,0,benign
1.4272534847259521,127.0.0.1,8080,127.0.0.1,58744,0,benign
1.4373347759246826,127.0.0.1,58744,127.0.0.1,8080,0,benign
1.4419279098510742,127.0.0.1,8080,127.0.0.1,58744,0,benign
1.4462823867797852,127.0.0.1,58744,127.0.0.1,8080,0,benign
1.4525854587554932,127.0.0.1,58744,127.0.0.1,8080,163,benign
1.4569880962371826,127.0.0.1,8080,127.0.0.1,58744,0,benign
1.4607996940612793,127.0.0.1,58754,127.0.0.1,8080,0,benign
1.4691755771636963,127.0.0.1,8080,127.0.0.1,58754,0,benign
1.4739990234375,127.0.0.1,58754,127.0.0.1,8080,0,benign
1.4814343452453613,127.0.0.1,8080,127.0.0.1,58754,0,benign
1.4870340824127197,127.0.0.1,58754,127.0.0.1,8080,163,benign
1.492988109588623,127.0.0.1,8080,127.0.0.1,58754,0,benign
1.4986968040466309,127.0.0.1,58768,127.0.0.1,8080,0,benign
1.5075294971466064,127.0.0.1,8080,127.0.0.1,58768,0,benign
1.5129318237304688,127.0.0.1,58768,127.0.0.1,8080,0,benign
1.517721176147461,127.0.0.1,58768,127.0.0.1,8080,163,benign
1.5239684581756592,127.0.0.1,8080,127.0.0.1,58768,0,benign
1.528886318206787,127.0.0.1,8080,127.0.0.1,58768,0,benign
1.5346736907958984,127.0.0.1,58774,127.0.0.1,8080,0,benign
1.5403261184692383,127.0.0.1,8080,127.0.0.1,58774,0,benign
1.5463011264801025,127.0.0.1,58774,127.0.0.1,8080,0,benign
1.5525343418121338,127.0.0.1,58774,127.0.0.1,8080,163,benign
1.5588297843933105,127.0.0.1,8080,127.0.0.1,58774,0,benign
1.564121961593628,127.0.0.1,8080,127.0.0.1,58774,0,benign
1.5708088874816895,127.0.0.1,58778,127.0.0.1,8080,0,benign
