elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,8.15,22.28,19.11,NO_ACTION,target_instance_1,normal
10.0,1,7.32,22.34,15.89,NO_ACTION,target_instance_1,normal
15.0,1,8.92,22.52,16.75,NO_ACTION,target_instance_1,normal
20.0,1,7.05,22.58,14.48,NO_ACTION,target_instance_1,normal
25.0,2,218.83,26.91,541.75,SCALE_UP,target_instance_1,attack
30.0,2,210.81,33.04,1019.72,NO_ACTION,target_instance_1,attack
35.0,2,207.41,27.6,344.24,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,206.81,26.97,1005.72,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,211.1,30.75,1458.87,SCALE_UP,"target_instance_1,target_instance_2",attack
50.0,3,211.52,30.94,240.97,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,207.14,32.48,407.17,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,3,196.84,31.02,704.32,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
65.01,4,177.97,33.08,415.44,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack
70.01,4,116.11,32.96,332.95,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,4,182.29,33.05,681.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
80.0,4,182.24,28.04,788.24,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
85.0,4,195.22,28.33,863.68,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
90.0,4,140.94,25.78,392.3,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
95.01,4,119.16,25.63,285.41,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
100.0,4,92.85,25.7,160.22,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
105.0,4,65.65,25.67,167.8,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
110.0,4,90.83,25.67,158.87,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
115.0,4,81.62,25.78,277.81,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
120.0,4,97.03,25.66,179.82,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
125.0,4,84.04,25.55,201.7,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
130.0,4,100.21,25.55,214.07,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
135.0,4,102.18,25.55,240.84,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
140.0,4,85.29,25.62,163.25,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
145.0,4,61.72,25.62,142.86,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
150.0,4,86.57,25.55,201.14,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
155.0,4,95.95,25.68,151.66,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
160.0,4,92.93,25.74,203.52,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",attack
165.0,4,93.24,25.62,0.0,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",normal
170.0,3,4.73,25.23,0.0,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_2,target_instance_3",normal
175.68,3,9.3,26.22,0.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
