run_id,source_dir,scenario,wu,intensity_pct,num_attackers,rep,aggregate_rps,num_clients,combinado_rps,stage,kind,config_key,window_start_s,window_end_s,rtt_mean,rtt_std,rtt_median,rtt_p90,rtt_p95,rtt_p99,rtt_cv,rtt_skew,rtt_min,rtt_max,request_count,unique_src_ports,entropy,delta_entropy,max_z,cusum,avg_cpu_percent,num_instances,any_scale_up,label,is_transition,is_hiccup,hiccup_reasons,clf_alarm_entropy,clf_alarm_z,clf_alarm_cusum,clf_status_burst
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,80.0,100.0,34.50609251366932,27.555975743731686,32.70975650229957,74.33949011610822,84.48913139727665,103.20986247621485,0.7985829091722164,0.8147133126510864,2.801578026264906,195.67415199708196,1582,34,1.2045988877217297,0.0037652506198795344,5.804093074284426,66.64507700577374,41.5525,4,False,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,90.0,110.0,33.44113149074231,27.28935306893173,31.08493098989129,74.2887569940649,82.34710899705533,107.70992666599348,0.8160415587757966,0.833799941597064,2.801578026264906,176.8414190155454,1535,33,1.1746482706293853,0.029950617092344478,5.165316148685241,27.640977597525335,35.4775,4,False,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,100.0,120.0,35.912824220713325,30.252803968844333,31.979656996554695,77.00299499265384,90.28838301310316,125.98877180134873,0.8423955683049711,0.9805137604357802,2.926590997958556,188.26090698712505,1516,34,1.2730506716771763,0.09840240104779108,5.673266607138493,55.898557386444836,37.625,3,False,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,110.0,130.0,38.51937595276081,32.02945641648251,33.705259003909305,81.02757199667394,95.28585859225132,135.71639225294342,0.831515454865173,1.0327290577395072,2.926590997958556,205.74344700435176,1544,53,1.353295798715942,0.08024512703876563,5.613715110788986,185.25767241799264,43.94,3,False,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,120.0,140.0,35.57235767809851,28.853274906555328,31.685157009633254,75.36000119289385,85.69058970024342,121.59257957187943,0.8111150564619436,1.1099068920865152,2.817236992996186,205.74344700435176,1575,49,1.222244997217868,0.13105080149807402,5.220946271368398,3.080991605725135,44.955,3,False,attack,False,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,130.0,150.0,32.407522208747295,25.242642713602507,30.58703000715468,70.8844344917452,78.35365224309498,99.95734673429979,0.7789130730515745,0.7400900094647775,2.817236992996186,157.18415001174435,1526,32,1.0950785585244538,0.12716643869341415,4.2148349789581845,0.0,42.7175,3,False,attack,True,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,140.0,160.0,34.568498136383596,27.240311907182694,32.1200929756742,75.16918081091718,84.45161290292162,111.08951573085508,0.7880097017727267,0.7911792071927819,2.9138200043234974,153.24899498955347,1555,34,1.2020515086477865,0.10697295012333274,4.787195784207186,0.0,40.7475,3,False,attack,True,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,150.0,170.0,29.913737123709957,27.332987748991247,28.469172000768594,70.18790491274557,82.33002609340473,110.2303250500698,0.9137269487912568,0.9223043897261821,2.580721018603072,153.24899498955347,1218,34,1.167261481906095,0.034790026741691626,4.356796546880814,0.0,40.072500000000005,2,False,attack,True,False,,False,True,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,160.0,180.0,16.479354184712882,19.791936665485974,4.3391135113779455,46.88632070901804,48.67752624559216,51.715811847534496,1.2010140957978812,1.079635759054397,2.441504009766504,119.15287599549627,822,34,0.8867989889028832,0.2804624930032117,3.2648878231425607,0.0,21.764999999999997,2,False,benign,True,False,,False,False,False,False
desempate_combinado_isolado/combinado_rps10_att4_WU100000_rep2,desempate_combinado_isolado,,100000,,4.0,2.0,,,10.0,,combinado,desempate_combinado_isolado/combinado_rps10_att4_WU100000,170.0,190.0,15.105945309142157,18.72785565174009,4.323382017901167,46.8602989858482,48.475286981556565,50.64802401466295,1.2397672087695129,1.1015967608072166,2.441504009766504,53.125215985346586,401,14,0.8257663826531723,0.06103260624971096,1.8515551267167465,0.0,3.885,2,False,benign,True,False,,False,False,False,False
