elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,25.31,22.46,19.77,NO_ACTION,target_instance_1,normal
10.0,1,18.15,22.48,20.07,NO_ACTION,target_instance_1,normal
15.0,1,16.51,22.28,19.49,NO_ACTION,target_instance_1,normal
20.0,1,16.62,22.61,20.81,NO_ACTION,target_instance_1,normal
25.0,1,15.31,22.62,17.96,NO_ACTION,target_instance_1,normal
30.0,1,15.58,22.55,18.55,NO_ACTION,target_instance_1,normal
35.0,1,15.02,22.81,17.85,NO_ACTION,target_instance_1,normal
40.0,1,15.73,23.05,18.45,NO_ACTION,target_instance_1,normal
45.0,1,19.26,22.65,18.88,NO_ACTION,target_instance_1,normal
50.0,1,14.79,22.81,17.4,NO_ACTION,target_instance_1,normal
55.0,1,15.37,22.81,16.16,NO_ACTION,target_instance_1,normal
60.0,1,20.06,22.81,19.71,NO_ACTION,target_instance_1,normal
65.0,1,16.03,22.81,17.84,NO_ACTION,target_instance_1,normal
70.0,1,13.39,22.65,17.77,NO_ACTION,target_instance_1,normal
75.0,1,18.37,22.94,19.29,NO_ACTION,target_instance_1,normal
80.0,1,15.03,22.82,19.25,NO_ACTION,target_instance_1,normal
85.0,1,16.06,22.79,15.53,NO_ACTION,target_instance_1,normal
90.0,1,14.52,23.03,16.71,NO_ACTION,target_instance_1,normal
95.0,1,15.75,23.15,20.72,NO_ACTION,target_instance_1,normal
100.0,1,17.18,23.15,19.6,NO_ACTION,target_instance_1,normal
105.0,1,16.67,22.91,18.61,NO_ACTION,target_instance_1,normal
110.0,1,11.53,23.03,14.97,NO_ACTION,target_instance_1,normal
115.0,1,18.12,22.9,18.95,NO_ACTION,target_instance_1,normal
120.0,1,16.48,22.78,19.16,NO_ACTION,target_instance_1,normal
125.0,1,17.54,23.06,18.67,NO_ACTION,target_instance_1,normal
130.0,1,14.74,22.66,20.4,NO_ACTION,target_instance_1,normal
135.0,1,12.74,22.78,18.64,NO_ACTION,target_instance_1,normal
140.0,1,13.93,22.91,17.52,NO_ACTION,target_instance_1,normal
145.0,1,14.26,23.02,17.23,NO_ACTION,target_instance_1,normal
150.0,1,14.93,22.78,21.25,NO_ACTION,target_instance_1,normal
155.0,1,15.67,22.74,16.46,NO_ACTION,target_instance_1,normal
160.0,1,11.39,23.02,19.12,NO_ACTION,target_instance_1,normal
165.0,1,13.93,22.9,18.05,NO_ACTION,target_instance_1,normal
170.0,1,17.27,23.03,18.97,NO_ACTION,target_instance_1,normal
175.0,1,13.2,22.9,19.18,NO_ACTION,target_instance_1,normal
