num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,50.0,200.0,1,,,,
,50.0,,,8680,180.235,48.159,9
,50.0,,,8573,180.23,47.567,12
,50.0,,,8603,180.24,47.731,9
,50.0,,,8841,180.253,49.048,6
