elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,64.63,25.59,58.22,SCALE_UP,target_instance_1,normal
10.0,2,72.43,25.66,41.84,NO_ACTION,target_instance_1,normal
15.0,2,26.66,20.28,39.73,NO_ACTION,"target_instance_1,target_instance_2",normal
20.0,2,18.49,18.56,39.67,NO_ACTION,"target_instance_1,target_instance_2",normal
25.0,2,29.9,20.28,38.93,NO_ACTION,"target_instance_1,target_instance_2",normal
30.03,2,32.47,22.27,38.6,NO_ACTION,"target_instance_1,target_instance_2",normal
35.0,1,22.71,20.55,40.84,SCALE_DOWN,"target_instance_1,target_instance_2",normal
40.77,1,39.1,25.71,37.17,NO_ACTION,target_instance_1,normal
45.0,1,40.17,25.97,36.98,NO_ACTION,target_instance_1,normal
50.0,1,36.23,25.62,36.33,NO_ACTION,target_instance_1,normal
55.0,1,34.5,25.74,36.76,NO_ACTION,target_instance_1,normal
60.0,1,39.37,26.07,37.03,NO_ACTION,target_instance_1,normal
65.01,1,38.02,25.75,38.3,NO_ACTION,target_instance_1,normal
70.0,1,40.77,26.0,38.91,NO_ACTION,target_instance_1,normal
75.01,1,40.64,26.01,40.88,NO_ACTION,target_instance_1,normal
80.0,1,47.82,25.86,41.73,NO_ACTION,target_instance_1,normal
85.0,2,60.44,25.59,54.17,SCALE_UP,target_instance_1,normal
90.0,2,57.13,25.98,47.69,NO_ACTION,target_instance_1,normal
95.0,2,22.11,20.35,45.11,NO_ACTION,"target_instance_1,target_instance_3",normal
100.01,2,27.17,20.35,43.48,NO_ACTION,"target_instance_1,target_instance_3",normal
105.0,2,28.12,20.35,46.81,NO_ACTION,"target_instance_1,target_instance_3",normal
110.0,1,17.1,18.62,42.08,SCALE_DOWN,"target_instance_1,target_instance_3",normal
115.75,1,43.02,26.04,40.98,NO_ACTION,target_instance_1,normal
120.0,1,40.61,25.54,41.73,NO_ACTION,target_instance_1,normal
125.01,1,36.45,25.36,39.53,NO_ACTION,target_instance_1,normal
130.0,1,39.23,25.77,41.95,NO_ACTION,target_instance_1,normal
135.01,1,39.12,25.52,41.67,NO_ACTION,target_instance_1,normal
140.0,1,30.86,25.47,35.93,NO_ACTION,target_instance_1,normal
145.0,1,26.17,25.64,39.05,NO_ACTION,target_instance_1,normal
150.03,1,32.72,25.65,46.99,NO_ACTION,target_instance_1,normal
155.0,1,41.93,25.54,41.78,NO_ACTION,target_instance_1,normal
160.01,1,33.27,25.81,42.03,NO_ACTION,target_instance_1,normal
165.0,1,29.95,25.8,41.76,NO_ACTION,target_instance_1,normal
170.01,1,25.55,25.58,38.58,NO_ACTION,target_instance_1,normal
175.01,1,27.04,25.67,40.3,NO_ACTION,target_instance_1,normal
