elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,58.67,23.58,37.38,NO_ACTION,target_instance_1,normal,24.13
10.0,2,61.83,24.49,37.45,SCALE_UP,target_instance_1,normal,30.61
15.0,2,62.36,24.53,38.66,NO_ACTION,target_instance_1,normal,28.29
20.0,2,38.56,21.2,37.38,NO_ACTION,"target_instance_2,target_instance_1",normal,24.29
25.0,2,29.62,19.9,37.79,NO_ACTION,"target_instance_2,target_instance_1",normal,26.77
30.0,1,19.73,18.27,37.15,SCALE_DOWN,"target_instance_2,target_instance_1",normal,24.48
35.76,1,52.45,24.31,37.13,NO_ACTION,target_instance_1,normal,30.0
40.0,1,54.07,24.45,35.99,NO_ACTION,target_instance_1,normal,22.28
45.0,1,51.32,24.51,36.84,NO_ACTION,target_instance_1,normal,22.0
50.0,1,53.59,24.81,35.04,NO_ACTION,target_instance_1,normal,21.4
55.0,1,52.67,24.84,35.22,NO_ACTION,target_instance_1,normal,22.21
60.0,1,49.78,24.81,34.88,NO_ACTION,target_instance_1,normal,20.9
65.0,1,51.04,24.99,36.14,NO_ACTION,target_instance_1,normal,22.56
70.0,1,43.51,24.48,35.35,NO_ACTION,target_instance_1,normal,20.86
75.0,1,55.21,24.7,35.38,NO_ACTION,target_instance_1,normal,22.28
80.0,1,48.43,25.08,35.31,NO_ACTION,target_instance_1,normal,20.7
85.0,1,55.4,25.07,36.09,NO_ACTION,target_instance_1,normal,23.13
90.0,1,51.34,24.92,35.37,NO_ACTION,target_instance_1,normal,22.0
95.0,1,51.63,24.83,36.64,NO_ACTION,target_instance_1,normal,22.48
100.0,1,51.28,24.95,34.94,NO_ACTION,target_instance_1,normal,22.43
105.0,1,59.19,24.84,40.96,NO_ACTION,target_instance_1,normal,26.18
110.0,2,60.53,24.84,35.94,SCALE_UP,target_instance_1,normal,27.19
115.0,2,49.96,24.83,36.75,NO_ACTION,target_instance_1,normal,24.03
120.0,2,23.69,19.9,35.73,NO_ACTION,"target_instance_3,target_instance_1",normal,21.39
125.0,2,25.93,19.9,35.75,NO_ACTION,"target_instance_3,target_instance_1",normal,24.27
130.0,1,24.42,20.14,35.6,SCALE_DOWN,"target_instance_3,target_instance_1",normal,22.33
135.63,1,47.74,24.89,35.72,NO_ACTION,target_instance_1,normal,32.43
140.0,1,51.38,24.81,36.13,NO_ACTION,target_instance_1,normal,23.12
145.0,1,47.5,24.9,36.22,NO_ACTION,target_instance_1,normal,22.26
150.0,1,52.91,24.92,36.7,NO_ACTION,target_instance_1,normal,22.64
155.0,1,58.34,25.28,37.11,NO_ACTION,target_instance_1,normal,23.62
160.0,1,48.97,24.9,35.46,NO_ACTION,target_instance_1,normal,21.97
165.0,1,49.43,24.64,35.77,NO_ACTION,target_instance_1,normal,22.13
170.0,1,49.95,25.02,35.45,NO_ACTION,target_instance_1,normal,21.17
175.0,1,48.99,25.02,35.64,NO_ACTION,target_instance_1,normal,21.83
