num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,87.5,350.0,1,,,,
,87.5,,,13871,180.924,76.668,2
,87.5,,,13770,180.962,76.093,3
,87.5,,,13887,180.963,76.739,4
,87.5,,,13768,180.963,76.082,2
