elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,51.16,24.74,59.05,NO_ACTION,target_instance_1,normal
10.0,1,55.42,25.43,40.1,NO_ACTION,target_instance_1,normal
15.0,2,62.07,25.48,41.03,SCALE_UP,target_instance_1,normal
20.0,2,40.44,21.74,41.27,NO_ACTION,"target_instance_2,target_instance_1",normal
25.0,2,30.5,20.28,39.55,NO_ACTION,"target_instance_2,target_instance_1",normal
30.0,2,42.55,21.98,41.08,NO_ACTION,"target_instance_2,target_instance_1",normal
35.0,1,24.62,20.16,39.29,SCALE_DOWN,"target_instance_2,target_instance_1",normal
40.62,1,54.24,25.36,39.01,NO_ACTION,target_instance_1,normal
45.0,1,60.17,25.23,39.33,NO_ACTION,target_instance_1,normal
50.0,1,51.17,25.62,39.01,NO_ACTION,target_instance_1,normal
55.0,1,48.34,25.38,39.31,NO_ACTION,target_instance_1,normal
60.0,1,43.78,25.38,38.41,NO_ACTION,target_instance_1,normal
65.0,1,46.6,25.5,39.1,NO_ACTION,target_instance_1,normal
70.0,1,48.17,25.5,38.13,NO_ACTION,target_instance_1,normal
75.0,1,41.44,25.63,39.62,NO_ACTION,target_instance_1,normal
80.0,1,44.89,25.39,38.32,NO_ACTION,target_instance_1,normal
85.01,1,44.29,25.39,39.42,NO_ACTION,target_instance_1,normal
90.0,1,47.0,25.31,39.3,NO_ACTION,target_instance_1,normal
95.0,1,48.07,25.4,42.65,NO_ACTION,target_instance_1,normal
100.0,1,49.53,25.25,41.05,NO_ACTION,target_instance_1,normal
105.0,1,41.31,25.38,40.35,NO_ACTION,target_instance_1,normal
110.0,1,50.64,25.54,41.92,NO_ACTION,target_instance_1,normal
115.0,1,52.5,25.64,43.03,NO_ACTION,target_instance_1,normal
120.0,1,51.61,25.75,42.12,NO_ACTION,target_instance_1,normal
125.0,1,50.81,25.38,41.91,NO_ACTION,target_instance_1,normal
130.0,1,45.84,25.26,40.18,NO_ACTION,target_instance_1,normal
135.0,1,43.83,25.51,40.37,NO_ACTION,target_instance_1,normal
140.0,1,40.32,25.38,39.1,NO_ACTION,target_instance_1,normal
145.0,1,41.65,25.5,40.7,NO_ACTION,target_instance_1,normal
150.0,1,40.65,25.63,40.66,NO_ACTION,target_instance_1,normal
155.0,1,45.58,25.58,42.06,NO_ACTION,target_instance_1,normal
160.0,1,45.91,25.94,41.69,NO_ACTION,target_instance_1,normal
165.0,1,47.7,25.56,43.44,NO_ACTION,target_instance_1,normal
170.0,1,46.7,25.51,42.14,NO_ACTION,target_instance_1,normal
175.0,1,48.39,25.39,44.1,NO_ACTION,target_instance_1,normal
