elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,47.48,23.49,34.75,NO_ACTION,target_instance_1,normal,20.99
10.0,1,45.99,23.38,33.52,NO_ACTION,target_instance_1,normal,19.48
15.0,1,37.32,24.03,32.57,NO_ACTION,target_instance_1,normal,18.05
20.0,1,35.04,23.66,31.54,NO_ACTION,target_instance_1,normal,17.6
25.0,1,38.49,23.49,32.89,NO_ACTION,target_instance_1,normal,19.19
30.0,1,33.6,23.75,31.96,NO_ACTION,target_instance_1,normal,15.55
35.0,1,30.75,23.89,31.98,NO_ACTION,target_instance_1,normal,17.33
40.0,1,33.6,23.78,31.75,NO_ACTION,target_instance_1,normal,16.25
45.0,1,30.48,23.66,31.22,NO_ACTION,target_instance_1,normal,15.72
50.0,1,27.95,23.87,30.51,NO_ACTION,target_instance_1,normal,14.68
55.0,1,34.36,23.86,31.66,NO_ACTION,target_instance_1,normal,17.14
60.01,1,34.96,24.04,33.01,NO_ACTION,target_instance_1,normal,18.08
65.0,2,71.63,24.31,39.53,SCALE_UP,target_instance_1,normal,26.95
70.0,2,31.65,20.96,33.45,NO_ACTION,"target_instance_1,target_instance_2",normal,17.56
75.0,2,18.13,19.71,32.65,NO_ACTION,"target_instance_1,target_instance_2",normal,18.31
80.0,2,13.11,19.57,30.12,NO_ACTION,"target_instance_1,target_instance_2",normal,15.24
85.0,1,22.76,19.58,31.91,SCALE_DOWN,"target_instance_1,target_instance_2",normal,17.78
90.74,1,34.51,23.96,32.28,NO_ACTION,target_instance_1,normal,30.43
95.0,1,42.23,24.34,32.33,NO_ACTION,target_instance_1,normal,16.19
100.0,1,33.69,24.46,32.1,NO_ACTION,target_instance_1,normal,16.19
105.0,1,34.95,23.96,31.21,NO_ACTION,target_instance_1,normal,16.25
110.0,1,30.69,24.22,31.82,NO_ACTION,target_instance_1,normal,15.47
115.0,1,30.7,24.21,31.79,NO_ACTION,target_instance_1,normal,15.61
120.0,1,30.43,24.09,31.37,NO_ACTION,target_instance_1,normal,16.91
125.01,1,36.5,24.1,31.6,NO_ACTION,target_instance_1,normal,17.27
130.0,1,32.42,24.12,30.87,NO_ACTION,target_instance_1,normal,15.92
135.0,1,27.58,23.96,31.39,NO_ACTION,target_instance_1,normal,15.71
140.0,1,31.66,24.29,31.47,NO_ACTION,target_instance_1,normal,15.56
145.0,1,29.47,24.09,31.07,NO_ACTION,target_instance_1,normal,16.1
150.0,1,29.44,24.33,29.89,NO_ACTION,target_instance_1,normal,14.7
155.0,1,28.92,23.97,30.53,NO_ACTION,target_instance_1,normal,16.75
160.0,1,33.01,24.21,31.02,NO_ACTION,target_instance_1,normal,15.4
165.0,1,24.97,24.2,29.87,NO_ACTION,target_instance_1,normal,15.65
170.0,1,28.46,24.22,31.01,NO_ACTION,target_instance_1,normal,15.11
175.0,1,30.47,23.97,32.8,NO_ACTION,target_instance_1,normal,16.11
