elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,61.31,23.78,38.16,SCALE_UP,target_instance_1,normal
10.0,2,63.79,24.26,37.38,NO_ACTION,target_instance_1,normal
15.0,2,18.99,19.58,35.32,NO_ACTION,"target_instance_2,target_instance_1",normal
20.0,2,17.2,18.04,34.83,NO_ACTION,"target_instance_2,target_instance_1",normal
25.0,1,23.43,19.65,35.8,SCALE_DOWN,"target_instance_2,target_instance_1",normal
30.79,1,47.72,24.72,35.87,NO_ACTION,target_instance_1,normal
35.0,1,56.46,24.86,37.05,NO_ACTION,target_instance_1,normal
40.0,1,51.89,24.28,35.09,NO_ACTION,target_instance_1,normal
45.0,1,57.25,24.92,35.39,NO_ACTION,target_instance_1,normal
50.0,1,45.99,24.41,34.69,NO_ACTION,target_instance_1,normal
55.0,1,48.62,24.48,34.59,NO_ACTION,target_instance_1,normal
60.0,1,50.1,24.72,35.38,NO_ACTION,target_instance_1,normal
65.0,1,53.98,24.72,35.86,NO_ACTION,target_instance_1,normal
70.0,1,53.46,24.74,35.11,NO_ACTION,target_instance_1,normal
75.0,1,46.52,24.87,34.74,NO_ACTION,target_instance_1,normal
80.0,2,60.62,24.62,36.46,SCALE_UP,target_instance_1,normal
85.0,2,57.89,24.63,38.15,NO_ACTION,target_instance_1,normal
90.0,2,22.97,19.86,35.29,NO_ACTION,"target_instance_3,target_instance_1",normal
95.0,2,21.3,19.85,35.16,NO_ACTION,"target_instance_3,target_instance_1",normal
100.0,1,17.87,18.3,36.0,SCALE_DOWN,"target_instance_3,target_instance_1",normal
105.66,1,53.32,24.75,35.98,NO_ACTION,target_instance_1,normal
110.0,1,54.63,24.63,34.84,NO_ACTION,target_instance_1,normal
115.0,1,52.92,24.64,36.32,NO_ACTION,target_instance_1,normal
120.0,1,49.03,24.85,34.26,NO_ACTION,target_instance_1,normal
125.0,1,51.94,25.13,35.78,NO_ACTION,target_instance_1,normal
130.0,1,53.7,24.75,36.72,NO_ACTION,target_instance_1,normal
135.0,1,52.99,24.74,36.44,NO_ACTION,target_instance_1,normal
140.0,1,42.72,24.74,35.21,NO_ACTION,target_instance_1,normal
145.0,1,53.97,25.0,36.21,NO_ACTION,target_instance_1,normal
150.0,1,47.93,24.53,34.66,NO_ACTION,target_instance_1,normal
155.0,1,54.54,24.83,35.88,NO_ACTION,target_instance_1,normal
160.0,1,46.1,24.71,34.9,NO_ACTION,target_instance_1,normal
165.0,1,52.32,24.57,34.89,NO_ACTION,target_instance_1,normal
170.0,1,51.72,24.58,35.45,NO_ACTION,target_instance_1,normal
175.0,1,47.13,24.83,36.28,NO_ACTION,target_instance_1,normal
