num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,37.5,150.0,1,,,,
,37.5,,,6582,180.158,36.535,7
,37.5,,,6542,180.171,36.31,7
,37.5,,,6510,180.173,36.132,7
,37.5,,,6675,180.169,37.049,7
