elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,2,84.38,24.43,42.59,SCALE_UP,target_instance_1,normal,35.81
10.0,2,88.76,24.64,45.71,NO_ACTION,target_instance_1,normal,34.99
15.0,2,40.84,19.83,42.37,NO_ACTION,"target_instance_1,target_instance_2",normal,31.85
20.0,2,25.91,18.24,40.78,NO_ACTION,"target_instance_1,target_instance_2",normal,28.9
25.0,2,36.45,19.92,40.2,NO_ACTION,"target_instance_1,target_instance_2",normal,30.28
30.0,2,35.82,20.1,40.09,NO_ACTION,"target_instance_1,target_instance_2",normal,28.0
35.0,2,44.04,22.04,38.7,NO_ACTION,"target_instance_1,target_instance_2",normal,27.81
40.0,2,32.73,20.05,38.51,NO_ACTION,"target_instance_1,target_instance_2",normal,26.61
45.0,2,32.38,19.93,40.07,NO_ACTION,"target_instance_1,target_instance_2",normal,27.82
50.0,2,31.47,20.05,39.21,NO_ACTION,"target_instance_1,target_instance_2",normal,26.7
55.0,2,36.46,20.05,38.85,NO_ACTION,"target_instance_1,target_instance_2",normal,27.29
60.0,1,19.1,18.35,38.43,SCALE_DOWN,"target_instance_1,target_instance_2",normal,27.64
65.65,1,64.07,25.03,39.75,NO_ACTION,target_instance_1,normal,36.36
70.0,1,70.5,25.52,39.04,NO_ACTION,target_instance_1,normal,27.4
75.0,1,71.62,25.51,39.75,NO_ACTION,target_instance_1,normal,29.73
80.0,2,66.93,25.24,39.43,SCALE_UP,target_instance_1,normal,31.4
85.0,2,62.19,25.03,40.69,NO_ACTION,target_instance_1,normal,26.9
90.0,2,28.49,20.17,38.66,NO_ACTION,"target_instance_1,target_instance_3",normal,24.7
95.0,2,30.36,20.3,38.91,NO_ACTION,"target_instance_1,target_instance_3",normal,27.0
100.0,1,23.29,18.29,38.47,SCALE_DOWN,"target_instance_1,target_instance_3",normal,27.58
105.66,1,67.53,25.59,40.09,NO_ACTION,target_instance_1,normal,32.97
110.0,1,65.63,25.3,39.09,NO_ACTION,target_instance_1,normal,26.49
115.0,1,64.78,25.27,39.81,NO_ACTION,target_instance_1,normal,27.18
120.01,2,64.6,25.29,37.35,SCALE_UP,target_instance_1,normal,30.54
125.0,2,74.18,25.55,40.81,NO_ACTION,target_instance_1,normal,28.1
130.0,2,20.03,18.33,38.68,NO_ACTION,"target_instance_1,target_instance_4",normal,26.48
135.0,2,36.79,20.01,40.11,NO_ACTION,"target_instance_1,target_instance_4",normal,28.27
140.0,2,37.46,20.38,39.61,NO_ACTION,"target_instance_1,target_instance_4",normal,27.61
145.0,2,46.48,21.69,38.99,NO_ACTION,"target_instance_1,target_instance_4",normal,27.55
150.0,2,32.47,20.38,38.34,NO_ACTION,"target_instance_1,target_instance_4",normal,26.2
155.0,2,32.63,20.02,39.03,NO_ACTION,"target_instance_1,target_instance_4",normal,28.14
160.0,2,34.22,20.01,38.27,NO_ACTION,"target_instance_1,target_instance_4",normal,25.72
165.0,2,33.39,20.01,39.17,NO_ACTION,"target_instance_1,target_instance_4",normal,27.91
170.0,1,19.75,18.4,38.31,SCALE_DOWN,"target_instance_1,target_instance_4",normal,28.31
175.72,1,70.46,25.43,40.04,NO_ACTION,target_instance_1,normal,40.68
