elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,2,70.38,23.32,39.0,SCALE_UP,target_instance_1,normal,30.94
10.0,2,52.57,23.64,36.78,NO_ACTION,target_instance_1,normal,21.83
15.0,2,23.08,19.83,34.61,NO_ACTION,"target_instance_2,target_instance_1",normal,22.0
20.0,2,16.0,17.96,34.17,NO_ACTION,"target_instance_2,target_instance_1",normal,20.21
25.0,2,28.46,19.61,35.75,NO_ACTION,"target_instance_2,target_instance_1",normal,23.15
30.0,2,29.9,21.36,34.36,NO_ACTION,"target_instance_2,target_instance_1",normal,19.57
35.0,2,27.71,19.78,34.91,NO_ACTION,"target_instance_2,target_instance_1",normal,21.04
40.0,1,19.82,19.55,33.59,SCALE_DOWN,"target_instance_2,target_instance_1",normal,21.38
45.68,1,41.0,24.64,35.44,NO_ACTION,target_instance_1,normal,33.33
50.0,1,50.16,24.53,34.89,NO_ACTION,target_instance_1,normal,20.75
55.0,1,50.57,24.69,35.04,NO_ACTION,target_instance_1,normal,22.17
60.0,1,43.42,24.46,33.61,NO_ACTION,target_instance_1,normal,20.87
65.0,1,47.17,24.79,34.63,NO_ACTION,target_instance_1,normal,20.37
70.0,1,42.08,24.41,35.64,NO_ACTION,target_instance_1,normal,20.68
75.0,1,48.78,24.67,33.57,NO_ACTION,target_instance_1,normal,20.83
80.0,1,49.24,24.39,35.4,NO_ACTION,target_instance_1,normal,21.45
85.0,1,46.56,24.54,34.95,NO_ACTION,target_instance_1,normal,21.69
90.0,1,44.65,24.91,34.55,NO_ACTION,target_instance_1,normal,20.1
95.0,1,48.53,24.66,34.79,NO_ACTION,target_instance_1,normal,21.69
100.0,1,39.93,24.8,33.32,NO_ACTION,target_instance_1,normal,19.12
105.0,1,51.51,24.81,35.0,NO_ACTION,target_instance_1,normal,21.89
110.0,1,42.86,24.72,34.11,NO_ACTION,target_instance_1,normal,20.01
115.0,1,50.7,24.41,35.14,NO_ACTION,target_instance_1,normal,22.12
120.0,1,45.29,24.55,34.27,NO_ACTION,target_instance_1,normal,20.66
125.0,1,49.02,24.55,35.19,NO_ACTION,target_instance_1,normal,21.65
130.0,1,43.16,24.38,32.49,NO_ACTION,target_instance_1,normal,18.85
135.0,1,49.09,24.8,35.27,NO_ACTION,target_instance_1,normal,21.29
140.0,1,43.5,24.38,33.95,NO_ACTION,target_instance_1,normal,19.82
145.0,1,48.43,24.8,34.36,NO_ACTION,target_instance_1,normal,20.74
150.0,1,45.42,24.81,34.48,NO_ACTION,target_instance_1,normal,20.33
155.0,1,46.17,24.54,34.52,NO_ACTION,target_instance_1,normal,20.04
160.0,1,39.76,24.72,33.07,NO_ACTION,target_instance_1,normal,18.21
165.0,1,53.06,24.6,36.12,NO_ACTION,target_instance_1,normal,22.74
170.0,1,45.99,24.73,33.91,NO_ACTION,target_instance_1,normal,19.37
175.0,1,49.98,24.62,34.83,NO_ACTION,target_instance_1,normal,22.33
