elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,2,65.5,23.83,38.36,SCALE_UP,target_instance_1,normal,30.04
10.0,2,67.58,24.15,38.04,NO_ACTION,target_instance_1,normal,25.61
15.0,2,22.94,19.82,35.24,NO_ACTION,"target_instance_1,target_instance_2",normal,22.93
20.0,2,13.98,18.21,36.09,NO_ACTION,"target_instance_1,target_instance_2",normal,20.43
25.0,2,26.28,19.73,36.16,NO_ACTION,"target_instance_1,target_instance_2",normal,23.28
30.0,2,31.62,21.43,36.05,NO_ACTION,"target_instance_1,target_instance_2",normal,21.04
35.0,1,19.49,19.86,35.79,SCALE_DOWN,"target_instance_1,target_instance_2",normal,23.43
40.61,1,46.25,25.04,35.85,NO_ACTION,target_instance_1,normal,36.36
45.0,1,57.55,24.8,36.83,NO_ACTION,target_instance_1,normal,22.68
50.0,1,46.96,25.01,35.47,NO_ACTION,target_instance_1,normal,20.4
55.0,1,47.03,24.64,35.29,NO_ACTION,target_instance_1,normal,21.53
60.0,1,46.35,24.83,35.63,NO_ACTION,target_instance_1,normal,20.47
65.0,1,52.11,25.08,35.38,NO_ACTION,target_instance_1,normal,21.83
70.0,1,47.09,24.97,35.64,NO_ACTION,target_instance_1,normal,21.55
75.0,1,47.85,24.96,35.27,NO_ACTION,target_instance_1,normal,21.92
80.0,1,47.84,24.96,35.57,NO_ACTION,target_instance_1,normal,20.44
85.0,1,48.33,25.21,35.61,NO_ACTION,target_instance_1,normal,21.83
90.0,1,51.41,25.22,35.71,NO_ACTION,target_instance_1,normal,20.92
95.0,1,52.17,24.85,36.53,NO_ACTION,target_instance_1,normal,22.09
100.0,1,47.25,24.96,35.6,NO_ACTION,target_instance_1,normal,20.57
105.0,1,49.53,25.22,36.56,NO_ACTION,target_instance_1,normal,22.64
110.0,1,43.56,24.95,34.8,NO_ACTION,target_instance_1,normal,20.24
115.0,1,54.05,24.85,36.45,NO_ACTION,target_instance_1,normal,22.41
120.0,1,43.97,24.84,34.89,NO_ACTION,target_instance_1,normal,20.7
125.0,1,48.84,24.92,35.62,NO_ACTION,target_instance_1,normal,20.77
130.0,1,43.13,24.95,35.19,NO_ACTION,target_instance_1,normal,19.35
135.0,1,51.46,25.04,36.28,NO_ACTION,target_instance_1,normal,22.18
140.0,1,47.25,25.04,34.91,NO_ACTION,target_instance_1,normal,20.85
145.0,1,49.25,25.03,35.6,NO_ACTION,target_instance_1,normal,22.47
150.0,1,44.26,25.04,35.3,NO_ACTION,target_instance_1,normal,20.44
155.0,1,52.96,25.54,36.37,NO_ACTION,target_instance_1,normal,21.72
160.0,1,46.02,25.04,34.57,NO_ACTION,target_instance_1,normal,19.83
165.0,1,50.65,25.53,35.48,NO_ACTION,target_instance_1,normal,21.52
170.0,1,47.39,24.91,34.79,NO_ACTION,target_instance_1,normal,19.8
175.0,1,46.71,25.04,34.76,NO_ACTION,target_instance_1,normal,20.59
