elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,53.69,23.83,36.41,NO_ACTION,target_instance_1,normal
10.0,1,58.3,24.28,35.99,NO_ACTION,target_instance_1,normal
15.0,1,55.96,23.98,37.95,NO_ACTION,target_instance_1,normal
20.0,1,52.45,24.5,35.74,NO_ACTION,target_instance_1,normal
25.0,2,61.63,24.53,37.92,SCALE_UP,target_instance_1,normal
30.01,2,69.31,24.43,39.06,NO_ACTION,target_instance_1,normal
35.0,2,26.73,20.0,40.06,NO_ACTION,"target_instance_2,target_instance_1",normal
40.0,2,23.86,19.9,35.69,NO_ACTION,"target_instance_2,target_instance_1",normal
45.0,2,28.9,19.79,36.29,NO_ACTION,"target_instance_2,target_instance_1",normal
50.0,1,15.81,18.36,35.25,SCALE_DOWN,"target_instance_2,target_instance_1",normal
55.66,1,52.89,25.08,36.47,NO_ACTION,target_instance_1,normal
60.0,1,57.78,24.99,37.09,NO_ACTION,target_instance_1,normal
65.0,1,48.59,24.99,35.64,NO_ACTION,target_instance_1,normal
70.0,1,48.2,24.99,35.5,NO_ACTION,target_instance_1,normal
75.0,1,49.73,25.11,36.4,NO_ACTION,target_instance_1,normal
80.0,1,48.33,24.87,36.13,NO_ACTION,target_instance_1,normal
85.0,1,55.74,25.25,36.53,NO_ACTION,target_instance_1,normal
90.0,1,49.4,25.24,35.92,NO_ACTION,target_instance_1,normal
95.0,1,59.66,24.98,35.94,NO_ACTION,target_instance_1,normal
100.0,1,51.75,24.83,34.96,NO_ACTION,target_instance_1,normal
105.0,1,55.02,25.12,36.7,NO_ACTION,target_instance_1,normal
110.0,1,47.79,25.12,35.67,NO_ACTION,target_instance_1,normal
115.0,1,50.94,25.0,35.82,NO_ACTION,target_instance_1,normal
120.02,1,48.16,24.99,35.47,NO_ACTION,target_instance_1,normal
125.0,1,50.59,24.99,35.72,NO_ACTION,target_instance_1,normal
130.0,1,45.28,24.87,35.52,NO_ACTION,target_instance_1,normal
135.0,1,59.34,25.38,36.49,NO_ACTION,target_instance_1,normal
140.0,1,55.95,25.07,36.58,NO_ACTION,target_instance_1,normal
145.0,1,53.0,24.98,35.77,NO_ACTION,target_instance_1,normal
150.0,1,47.02,25.0,35.15,NO_ACTION,target_instance_1,normal
155.0,1,53.49,24.88,36.41,NO_ACTION,target_instance_1,normal
160.0,1,54.37,25.11,35.6,NO_ACTION,target_instance_1,normal
165.0,1,52.54,25.13,35.65,NO_ACTION,target_instance_1,normal
170.0,1,45.12,24.99,35.5,NO_ACTION,target_instance_1,normal
175.0,1,55.45,25.13,36.3,NO_ACTION,target_instance_1,normal
