elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,75.01,24.23,41.74,SCALE_UP,target_instance_1,normal
10.0,2,77.96,24.9,44.29,NO_ACTION,target_instance_1,normal
15.0,2,35.95,19.85,38.71,NO_ACTION,"target_instance_1,target_instance_2",normal
20.0,2,24.79,18.26,38.57,NO_ACTION,"target_instance_1,target_instance_2",normal
25.0,2,40.49,20.31,38.72,NO_ACTION,"target_instance_1,target_instance_2",normal
30.0,2,31.82,19.96,37.9,NO_ACTION,"target_instance_1,target_instance_2",normal
35.0,2,46.23,21.68,39.85,NO_ACTION,"target_instance_1,target_instance_2",normal
40.0,2,29.72,20.2,38.45,NO_ACTION,"target_instance_1,target_instance_2",normal
45.0,2,35.99,20.02,43.23,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,28.62,20.4,38.19,NO_ACTION,"target_instance_1,target_instance_2",normal
55.0,2,31.72,20.15,38.36,NO_ACTION,"target_instance_1,target_instance_2",normal
60.0,1,20.19,18.42,38.3,SCALE_DOWN,"target_instance_1,target_instance_2",normal
65.69,1,66.27,25.37,39.69,NO_ACTION,target_instance_1,normal
70.0,1,70.73,25.36,41.05,NO_ACTION,target_instance_1,normal
75.0,1,67.74,25.61,38.93,NO_ACTION,target_instance_1,normal
80.0,2,60.34,25.36,37.77,SCALE_UP,target_instance_1,normal
85.0,2,62.95,25.74,40.63,NO_ACTION,target_instance_1,normal
90.0,2,43.62,22.06,37.87,NO_ACTION,"target_instance_1,target_instance_3",normal
95.0,2,28.46,20.16,38.55,NO_ACTION,"target_instance_1,target_instance_3",normal
100.0,2,31.38,20.29,38.43,NO_ACTION,"target_instance_1,target_instance_3",normal
105.0,2,35.23,20.28,38.61,NO_ACTION,"target_instance_1,target_instance_3",normal
110.0,1,18.64,18.34,37.8,SCALE_DOWN,"target_instance_1,target_instance_3",normal
115.74,1,60.7,25.38,39.18,NO_ACTION,target_instance_1,normal
120.0,1,69.19,25.5,39.68,NO_ACTION,target_instance_1,normal
125.0,1,69.32,25.24,38.0,NO_ACTION,target_instance_1,normal
130.0,1,59.61,25.37,37.74,NO_ACTION,target_instance_1,normal
135.0,2,80.44,25.49,40.61,SCALE_UP,target_instance_1,normal
140.0,2,64.98,25.45,41.42,NO_ACTION,target_instance_1,normal
145.0,2,37.58,20.16,38.4,NO_ACTION,"target_instance_1,target_instance_4",normal
150.0,2,20.09,18.35,37.85,NO_ACTION,"target_instance_1,target_instance_4",normal
155.0,2,37.78,20.16,38.37,NO_ACTION,"target_instance_1,target_instance_4",normal
160.0,2,38.32,20.17,38.07,NO_ACTION,"target_instance_1,target_instance_4",normal
165.0,2,36.39,20.04,38.89,NO_ACTION,"target_instance_1,target_instance_4",normal
170.0,2,38.84,22.15,37.83,NO_ACTION,"target_instance_1,target_instance_4",normal
175.0,2,28.35,20.54,38.74,NO_ACTION,"target_instance_1,target_instance_4",normal
