elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,45.87,23.82,33.93,NO_ACTION,target_instance_1,normal
10.0,1,39.13,23.62,35.25,NO_ACTION,target_instance_1,normal
15.01,1,51.73,23.93,34.34,NO_ACTION,target_instance_1,normal
20.0,1,52.42,23.98,35.81,NO_ACTION,target_instance_1,normal
25.0,1,48.64,24.33,34.44,NO_ACTION,target_instance_1,normal
30.0,1,50.04,23.99,35.33,NO_ACTION,target_instance_1,normal
35.0,1,56.01,24.29,36.22,NO_ACTION,target_instance_1,normal
40.0,1,44.22,24.57,34.46,NO_ACTION,target_instance_1,normal
45.0,1,50.07,24.34,35.29,NO_ACTION,target_instance_1,normal
50.0,1,49.25,24.53,35.59,NO_ACTION,target_instance_1,normal
55.0,1,48.47,24.49,34.92,NO_ACTION,target_instance_1,normal
60.0,1,49.48,24.6,34.55,NO_ACTION,target_instance_1,normal
65.0,1,50.36,24.48,34.46,NO_ACTION,target_instance_1,normal
70.0,1,42.59,24.18,34.1,NO_ACTION,target_instance_1,normal
75.0,1,59.8,24.12,36.41,NO_ACTION,target_instance_1,normal
80.0,1,39.22,24.49,33.98,NO_ACTION,target_instance_1,normal
85.0,2,61.44,24.49,35.71,SCALE_UP,target_instance_1,normal
90.0,2,56.63,24.35,35.97,NO_ACTION,target_instance_1,normal
95.0,2,22.38,19.71,34.84,NO_ACTION,"target_instance_1,target_instance_2",normal
100.0,2,16.31,18.12,34.81,NO_ACTION,"target_instance_1,target_instance_2",normal
105.0,2,32.87,19.83,36.68,NO_ACTION,"target_instance_1,target_instance_2",normal
110.0,2,29.64,21.44,35.36,NO_ACTION,"target_instance_1,target_instance_2",normal
115.0,2,25.18,19.72,35.68,NO_ACTION,"target_instance_1,target_instance_2",normal
120.0,1,24.65,19.95,34.51,SCALE_DOWN,"target_instance_1,target_instance_2",normal
125.62,1,48.63,24.23,36.51,NO_ACTION,target_instance_1,normal
130.0,1,51.04,24.79,35.83,NO_ACTION,target_instance_1,normal
135.0,1,52.64,24.45,34.7,NO_ACTION,target_instance_1,normal
140.0,1,41.02,24.33,33.98,NO_ACTION,target_instance_1,normal
145.0,1,50.1,24.58,34.68,NO_ACTION,target_instance_1,normal
150.0,1,46.89,24.57,35.3,NO_ACTION,target_instance_1,normal
155.0,1,53.2,24.32,34.61,NO_ACTION,target_instance_1,normal
160.0,1,47.82,24.54,34.89,NO_ACTION,target_instance_1,normal
165.0,1,40.72,24.45,34.96,NO_ACTION,target_instance_1,normal
170.0,1,51.89,24.45,35.48,NO_ACTION,target_instance_1,normal
175.0,1,52.35,24.82,36.03,NO_ACTION,target_instance_1,normal
