elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,2,92.6,25.27,43.54,SCALE_UP,target_instance_1,normal,36.81
10.0,2,87.61,25.43,44.29,NO_ACTION,target_instance_1,normal,31.79
15.0,2,37.53,20.37,41.09,NO_ACTION,"target_instance_1,target_instance_2",normal,29.69
20.0,2,21.91,18.59,39.49,NO_ACTION,"target_instance_1,target_instance_2",normal,27.97
25.0,2,44.4,20.56,41.15,NO_ACTION,"target_instance_1,target_instance_2",normal,30.69
30.0,2,41.77,20.7,41.18,NO_ACTION,"target_instance_1,target_instance_2",normal,29.75
35.0,2,48.75,22.56,41.05,NO_ACTION,"target_instance_1,target_instance_2",normal,31.27
40.0,2,38.76,20.73,40.77,NO_ACTION,"target_instance_1,target_instance_2",normal,29.1
45.0,2,38.56,20.59,40.85,NO_ACTION,"target_instance_1,target_instance_2",normal,29.63
50.0,1,23.63,18.64,40.12,SCALE_DOWN,"target_instance_1,target_instance_2",normal,29.4
55.66,1,77.31,26.37,40.75,NO_ACTION,target_instance_1,normal,36.54
60.0,1,75.32,26.49,39.99,NO_ACTION,target_instance_1,normal,28.97
65.0,1,78.6,26.27,40.74,NO_ACTION,target_instance_1,normal,28.69
70.0,2,74.04,26.18,39.49,SCALE_UP,target_instance_1,normal,33.13
75.0,2,74.31,26.78,42.21,NO_ACTION,target_instance_1,normal,29.2
80.0,2,45.06,22.39,40.69,NO_ACTION,"target_instance_1,target_instance_3",normal,29.3
85.0,2,33.54,20.93,41.14,NO_ACTION,"target_instance_1,target_instance_3",normal,30.5
90.0,1,24.79,18.77,41.19,SCALE_DOWN,"target_instance_1,target_instance_3",normal,30.68
95.73,1,73.76,26.3,41.66,NO_ACTION,target_instance_1,normal,36.54
100.0,1,77.92,26.54,40.34,NO_ACTION,target_instance_1,normal,29.87
105.0,1,76.58,26.54,40.48,NO_ACTION,target_instance_1,normal,29.86
110.0,2,73.34,26.41,40.22,SCALE_UP,target_instance_1,normal,33.11
115.0,2,76.33,26.4,42.48,NO_ACTION,target_instance_1,normal,29.56
120.0,2,44.62,22.67,39.4,NO_ACTION,"target_instance_4,target_instance_1",normal,28.28
125.0,2,33.68,20.69,40.37,NO_ACTION,"target_instance_4,target_instance_1",normal,29.53
130.0,2,34.18,20.81,39.83,NO_ACTION,"target_instance_4,target_instance_1",normal,28.02
135.0,2,37.22,20.95,40.9,NO_ACTION,"target_instance_4,target_instance_1",normal,30.45
140.0,1,24.31,18.94,39.92,SCALE_DOWN,"target_instance_4,target_instance_1",normal,29.89
145.69,1,72.67,26.17,41.33,NO_ACTION,target_instance_1,normal,34.55
150.0,1,80.07,26.29,41.07,NO_ACTION,target_instance_1,normal,30.22
155.0,1,80.49,26.16,43.85,NO_ACTION,target_instance_1,normal,31.63
160.0,2,77.36,26.68,40.86,SCALE_UP,target_instance_1,normal,34.3
165.0,2,82.2,26.54,43.29,NO_ACTION,target_instance_1,normal,31.23
170.0,2,48.36,22.93,40.85,NO_ACTION,"target_instance_1,target_instance_5",normal,29.4
175.01,2,34.23,20.84,41.54,NO_ACTION,"target_instance_1,target_instance_5",normal,30.59
