num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,50.0,200.0,1,,,,
,50.0,,,8700,180.306,48.251,3
,50.0,,,8775,180.307,48.667,4
,50.0,,,8862,180.308,49.149,2
,50.0,,,8681,180.334,48.139,8
