num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,40.0,160.0,1,,,,
,40.0,,,7100,180.226,39.395,4
,40.0,,,7014,180.243,38.914,2
,40.0,,,7088,180.257,39.322,5
,40.0,,,7191,180.283,39.887,3
