elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,37.83,24.21,31.92,NO_ACTION,target_instance_1,normal,17.75
10.0,1,36.98,24.93,31.52,NO_ACTION,target_instance_1,normal,17.41
15.0,1,39.39,24.73,32.49,NO_ACTION,target_instance_1,normal,18.28
20.0,1,37.59,24.77,32.26,NO_ACTION,target_instance_1,normal,17.17
25.0,1,35.24,24.67,31.08,NO_ACTION,target_instance_1,normal,17.83
30.0,1,33.12,24.71,30.15,NO_ACTION,target_instance_1,normal,15.04
35.0,1,31.39,24.83,31.01,NO_ACTION,target_instance_1,normal,15.8
40.0,1,30.69,24.84,30.72,NO_ACTION,target_instance_1,normal,15.13
45.0,1,30.56,25.04,30.92,NO_ACTION,target_instance_1,normal,16.09
50.0,1,31.23,24.84,31.29,NO_ACTION,target_instance_1,normal,14.62
55.0,1,32.31,24.8,31.04,NO_ACTION,target_instance_1,normal,16.54
60.0,1,28.46,25.04,30.59,NO_ACTION,target_instance_1,normal,15.13
65.0,1,32.15,24.91,31.12,NO_ACTION,target_instance_1,normal,16.3
70.0,1,26.38,24.92,29.71,NO_ACTION,target_instance_1,normal,14.16
75.0,1,36.41,24.8,33.3,NO_ACTION,target_instance_1,normal,17.4
80.0,1,29.67,24.67,30.33,NO_ACTION,target_instance_1,normal,14.19
85.0,1,29.76,24.67,30.25,NO_ACTION,target_instance_1,normal,15.4
90.0,1,25.38,24.67,30.05,NO_ACTION,target_instance_1,normal,14.95
95.0,1,27.85,25.04,30.0,NO_ACTION,target_instance_1,normal,15.46
100.0,1,31.14,24.92,31.66,NO_ACTION,target_instance_1,normal,16.06
105.0,1,35.92,24.8,31.22,NO_ACTION,target_instance_1,normal,16.6
110.0,1,29.25,25.17,31.48,NO_ACTION,target_instance_1,normal,14.46
115.0,1,29.22,25.17,32.04,NO_ACTION,target_instance_1,normal,16.82
120.0,1,30.43,24.84,31.34,NO_ACTION,target_instance_1,normal,15.03
125.0,1,39.29,25.04,31.28,NO_ACTION,target_instance_1,normal,17.52
130.0,1,24.77,24.79,30.29,NO_ACTION,target_instance_1,normal,14.71
135.0,1,34.92,24.67,31.05,NO_ACTION,target_instance_1,normal,15.71
140.0,1,30.52,24.79,29.91,NO_ACTION,target_instance_1,normal,15.39
145.0,1,30.03,25.17,30.86,NO_ACTION,target_instance_1,normal,15.98
150.0,1,29.29,24.84,30.4,NO_ACTION,target_instance_1,normal,14.85
155.0,1,33.89,25.17,30.85,NO_ACTION,target_instance_1,normal,16.5
160.0,1,28.09,25.17,31.83,NO_ACTION,target_instance_1,normal,15.3
165.0,1,31.02,24.8,30.44,NO_ACTION,target_instance_1,normal,15.93
170.0,1,28.7,24.84,30.91,NO_ACTION,target_instance_1,normal,14.61
175.0,1,33.94,24.8,32.37,NO_ACTION,target_instance_1,normal,17.15
