num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,62.5,250.0,1,,,,
,62.5,,,10424,180.893,57.625,7
,62.5,,,10474,180.916,57.894,11
,62.5,,,10429,180.925,57.643,9
,62.5,,,10399,180.927,57.476,6
