num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,68,6.254,10.872,0
,10.0,,,48,6.314,7.603,0
,10.0,,,66,6.361,10.375,0
,10.0,,,62,6.451,9.612,0
4,10.0,40.0,2,,,,
,10.0,,,189,19.008,9.943,0
,10.0,,,204,19.082,10.691,0
,10.0,,,186,19.166,9.705,0
,10.0,,,174,19.186,9.069,0
4,10.0,40.0,3,,,,
,10.0,,,195,19.319,10.094,0
,10.0,,,199,19.35,10.284,0
,10.0,,,188,19.359,9.711,0
,10.0,,,214,19.428,11.015,0
4,10.0,40.0,4,,,,
,10.0,,,860,92.028,9.345,0
,10.0,,,885,92.115,9.608,0
,10.0,,,947,92.164,10.275,0
,10.0,,,885,92.172,9.602,0
