elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,7.29,22.24,18.03,NO_ACTION,target_instance_1,normal,6.05
10.0,1,5.85,22.54,15.58,NO_ACTION,target_instance_1,normal,4.45
15.0,1,8.39,22.48,17.25,NO_ACTION,target_instance_1,normal,6.44
20.0,1,9.32,22.44,18.42,NO_ACTION,target_instance_1,normal,5.93
25.0,2,142.19,24.77,64.85,SCALE_UP,target_instance_1,attack,26.65
30.0,2,95.07,23.85,51.83,NO_ACTION,target_instance_1,attack,21.78
35.0,2,73.01,22.93,49.44,NO_ACTION,"target_instance_2,target_instance_1",attack,26.32
40.0,2,65.99,22.62,45.99,NO_ACTION,"target_instance_2,target_instance_1",attack,25.22
45.0,3,92.21,22.97,54.35,SCALE_UP,"target_instance_2,target_instance_1",attack,31.72
50.0,3,53.66,22.87,57.87,NO_ACTION,"target_instance_2,target_instance_1",attack,25.92
55.0,3,55.76,22.37,55.82,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,28.62
60.0,3,46.33,22.71,49.77,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,28.37
65.0,4,73.39,22.72,57.18,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack,38.6
70.0,4,54.57,22.64,102.77,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,35.47
75.0,4,39.55,22.66,51.57,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,29.79
80.0,4,38.9,22.37,46.52,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,26.92
85.0,4,30.81,22.38,56.2,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,27.5
90.0,4,25.53,22.39,44.8,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,24.61
95.0,4,31.31,22.39,49.84,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,28.52
100.0,4,30.13,22.39,42.22,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,23.11
105.0,4,44.9,22.4,59.54,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,32.08
110.0,4,54.32,22.4,43.54,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,25.04
115.0,4,39.99,22.47,52.2,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,31.14
120.0,4,29.53,22.4,42.61,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,23.29
125.0,4,46.28,22.35,61.67,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.79
130.0,4,47.87,22.41,55.36,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,30.59
135.0,4,39.58,22.47,62.58,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,34.14
140.0,4,29.47,22.41,53.83,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,30.02
145.0,4,40.18,22.41,50.68,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,29.81
150.0,4,40.1,22.53,49.71,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,29.55
155.0,4,38.17,22.49,55.28,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,29.44
160.0,4,29.11,22.49,44.18,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,24.92
165.0,3,19.84,22.44,17.41,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal,7.96
170.69,3,2.71,22.63,15.52,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",normal,22.81
175.0,3,3.75,22.55,16.95,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",normal,5.93
