elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,7.54,22.33,16.16,NO_ACTION,target_instance_1,normal,5.01
10.0,1,5.47,22.37,15.65,NO_ACTION,target_instance_1,normal,4.66
15.0,1,7.69,22.28,16.28,NO_ACTION,target_instance_1,normal,4.95
20.0,1,6.35,22.4,16.01,NO_ACTION,target_instance_1,normal,4.01
25.0,1,55.79,23.22,33.9,NO_ACTION,target_instance_1,attack,13.6
30.0,2,68.36,23.34,36.79,SCALE_UP,target_instance_1,attack,18.4
35.0,2,74.98,22.98,54.37,NO_ACTION,target_instance_1,attack,16.49
40.0,2,30.8,22.71,35.92,NO_ACTION,"target_instance_2,target_instance_1",attack,13.16
45.0,2,29.76,22.82,42.19,NO_ACTION,"target_instance_2,target_instance_1",attack,16.72
50.0,2,43.2,22.76,38.49,NO_ACTION,"target_instance_2,target_instance_1",attack,15.89
55.0,2,33.63,23.14,32.4,NO_ACTION,"target_instance_2,target_instance_1",attack,14.03
60.0,2,35.61,23.06,40.29,NO_ACTION,"target_instance_2,target_instance_1",attack,13.99
65.0,2,33.38,22.97,46.74,NO_ACTION,"target_instance_2,target_instance_1",attack,18.76
70.0,2,52.87,23.13,50.09,NO_ACTION,"target_instance_2,target_instance_1",attack,18.79
75.0,3,98.36,22.89,116.62,SCALE_UP,"target_instance_2,target_instance_1",attack,30.87
80.0,3,62.66,23.16,80.91,NO_ACTION,"target_instance_2,target_instance_1",attack,33.35
85.0,3,30.02,22.42,57.81,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,21.43
90.0,3,18.53,22.56,40.11,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,17.59
95.0,3,35.53,22.57,52.68,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,21.51
100.0,2,17.08,22.5,38.4,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_3",attack,18.12
107.0,2,34.98,22.98,50.14,NO_ACTION,"target_instance_2,target_instance_1",attack,65.08
110.0,2,38.25,23.1,44.85,NO_ACTION,"target_instance_2,target_instance_1",attack,17.4
115.0,2,38.62,23.28,46.71,NO_ACTION,"target_instance_2,target_instance_1",attack,16.84
120.0,1,18.93,23.42,30.43,SCALE_DOWN,"target_instance_2,target_instance_1",attack,11.78
126.76,1,22.08,23.36,34.62,NO_ACTION,target_instance_1,attack,41.67
130.0,1,52.07,23.52,53.11,NO_ACTION,target_instance_1,attack,17.52
135.0,1,86.61,24.07,44.79,NO_ACTION,target_instance_1,attack,17.52
140.0,2,111.57,24.13,55.03,SCALE_UP,target_instance_1,attack,25.81
145.0,2,75.77,23.76,75.64,NO_ACTION,target_instance_1,attack,24.71
150.0,2,34.77,22.99,31.51,NO_ACTION,"target_instance_4,target_instance_1",attack,14.88
155.0,2,37.47,22.58,40.24,NO_ACTION,"target_instance_4,target_instance_1",attack,16.33
160.0,2,33.94,22.24,44.28,NO_ACTION,"target_instance_4,target_instance_1",attack,15.52
165.0,1,3.05,22.44,15.7,SCALE_DOWN,"target_instance_4,target_instance_1",normal,5.87
170.66,1,5.75,23.67,16.21,NO_ACTION,target_instance_1,normal,53.03
175.0,1,9.23,23.55,15.78,NO_ACTION,target_instance_1,normal,5.81
