elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.04,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,8.76,23.14,18.51,NO_ACTION,target_instance_1,normal,5.68
10.0,1,5.79,23.2,15.57,NO_ACTION,target_instance_1,normal,4.42
15.0,1,6.47,23.07,16.01,NO_ACTION,target_instance_1,normal,5.18
20.0,1,5.91,23.33,16.52,NO_ACTION,target_instance_1,normal,4.26
25.0,2,210.17,27.53,607.14,SCALE_UP,target_instance_1,attack,39.76
30.0,2,208.99,31.96,955.81,NO_ACTION,target_instance_1,attack,61.44
35.0,2,208.06,28.84,1712.81,NO_ACTION,"target_instance_2,target_instance_1",attack,62.56
40.0,2,203.3,27.1,1834.83,NO_ACTION,"target_instance_2,target_instance_1",attack,61.96
45.0,3,207.18,29.53,1825.57,SCALE_UP,"target_instance_2,target_instance_1",attack,65.65
50.0,3,202.88,30.75,252.99,NO_ACTION,"target_instance_2,target_instance_1",attack,68.16
55.0,3,201.66,31.8,600.56,NO_ACTION,"target_instance_2,target_instance_1",attack,78.65
60.0,3,199.3,29.49,389.82,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,73.03
65.0,4,191.1,31.55,341.87,SCALE_UP,"target_instance_3,target_instance_2,target_instance_1",attack,65.95
70.0,4,98.82,31.52,398.54,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,88.21
75.0,4,187.65,32.66,789.64,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,95.43
80.0,4,187.13,31.23,1129.95,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,96.73
85.0,4,175.22,31.27,1052.44,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,96.59
90.0,4,143.3,30.99,588.77,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,81.32
95.0,4,135.34,28.58,427.64,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,75.36
100.0,4,174.3,28.64,378.47,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,82.95
105.0,4,161.72,27.04,570.61,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,87.57
110.02,4,161.9,26.98,753.83,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,90.09
115.0,4,149.14,27.21,792.22,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,88.82
120.0,4,140.4,27.38,292.33,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,59.73
125.0,4,120.77,26.84,379.28,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,70.16
130.0,4,125.07,26.91,291.66,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,65.61
135.0,4,118.79,26.78,467.52,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,72.5
140.0,4,82.82,26.66,287.44,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,67.71
145.0,4,133.55,26.68,564.87,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,81.11
150.0,4,116.41,26.7,306.8,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,66.09
155.0,4,133.56,26.76,556.08,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,88.86
160.0,4,143.4,26.83,548.88,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",attack,81.11
165.0,4,66.86,26.5,18.76,NO_ACTION,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",normal,10.36
170.0,3,2.48,26.32,18.33,SCALE_DOWN,"target_instance_4,target_instance_3,target_instance_2,target_instance_1",normal,6.07
175.63,3,2.65,28.01,16.45,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",normal,14.0
