num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,66,6.384,10.338,0
,10.0,,,55,6.394,8.601,0
,10.0,,,63,6.409,9.83,0
,10.0,,,47,6.485,7.247,0
4,10.0,40.0,2,,,,
,10.0,,,550,58.805,9.353,0
,10.0,,,578,58.818,9.827,0
,10.0,,,558,58.821,9.486,0
,10.0,,,610,58.849,10.366,0
4,10.0,40.0,3,,,,
,10.0,,,237,24.17,9.805,0
,10.0,,,243,24.202,10.041,0
,10.0,,,227,24.212,9.376,0
,10.0,,,225,24.225,9.288,0
4,10.0,40.0,4,,,,
,10.0,,,260,27.978,9.293,0
,10.0,,,262,27.987,9.362,0
,10.0,,,262,28.027,9.348,0
,10.0,,,269,28.187,9.543,4
4,10.0,40.0,3,,,,
,10.0,,,168,18.328,9.166,0
,10.0,,,179,18.345,9.757,0
,10.0,,,189,18.357,10.296,0
,10.0,,,179,18.425,9.715,0
