num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,1732,180.892,9.575,0
,10.0,,,1856,180.909,10.259,0
,10.0,,,1781,180.922,9.844,0
,10.0,,,1777,180.953,9.82,0
