elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.8
10.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.7
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,1.28
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.65
25.0,2,201.24,23.37,487.96,SCALE_UP,target_instance_1,attack,32.95
30.0,2,182.82,23.66,627.71,NO_ACTION,target_instance_1,attack,36.18
35.0,2,184.14,22.73,352.97,NO_ACTION,"target_instance_1,target_instance_2",attack,50.67
40.0,2,114.76,22.75,211.75,NO_ACTION,"target_instance_1,target_instance_2",attack,41.2
45.0,3,164.7,23.27,580.53,SCALE_UP,"target_instance_1,target_instance_2",attack,50.92
50.0,3,116.46,22.77,520.31,NO_ACTION,"target_instance_1,target_instance_2",attack,49.68
55.0,3,100.88,22.28,262.67,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,49.96
60.0,3,76.59,22.37,148.58,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,33.59
65.0,4,76.07,22.5,285.12,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack,50.62
70.0,4,91.45,22.53,316.36,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,50.45
75.0,4,80.78,22.39,307.46,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,58.04
80.0,4,76.82,22.2,182.86,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,41.13
85.0,4,78.89,22.25,140.74,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,31.99
90.0,4,91.81,22.25,249.23,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,54.32
95.0,4,106.13,22.27,261.64,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,58.78
100.0,4,70.66,22.33,128.74,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,31.14
105.0,4,43.16,22.3,166.4,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,39.83
110.0,4,102.26,22.36,277.18,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,55.3
115.0,4,78.22,22.37,152.34,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,37.91
120.0,4,53.53,22.31,147.17,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,39.11
125.0,4,95.49,22.28,294.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,55.96
130.0,4,134.88,22.35,434.04,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,83.49
135.0,4,104.69,22.35,193.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,47.44
140.0,4,105.41,22.35,292.17,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,54.35
145.0,4,104.57,22.41,178.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,46.18
150.0,4,51.45,22.35,119.44,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,31.74
155.0,4,67.83,22.42,161.34,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,33.36
160.0,4,97.76,22.36,165.56,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",attack,39.59
165.0,4,56.21,22.21,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal,1.59
170.0,3,0.01,22.04,0.0,SCALE_DOWN,"target_instance_1,target_instance_3,target_instance_2,target_instance_4",normal,1.76
175.55,3,0.01,22.2,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,10.42
