num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,16,8.985,1.781,54
,10.0,,,12,9.178,1.307,52
,10.0,,,7,9.184,0.762,54
,10.0,,,9,9.206,0.978,46
4,10.0,40.0,3,,,,
,10.0,,,0,26.52,0.0,172
,10.0,,,13,26.546,0.49,192
,10.0,,,10,26.595,0.376,207
,10.0,,,0,26.633,0.0,208
4,10.0,40.0,4,,,,
,10.0,,,0,30.507,0.0,209
,10.0,,,46,30.507,1.508,140
,10.0,,,0,30.509,0.0,170
,10.0,,,0,30.517,0.0,225
,10.0,,,0,117.567,0.0,885
,10.0,,,20,118.587,0.169,894
,10.0,,,0,119.572,0.0,880
,10.0,,,0,119.568,0.0,892
