num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,79,16.31,4.844,0
,5.0,,,93,16.35,5.688,0
,5.0,,,80,16.377,4.885,0
,5.0,,,75,16.563,4.528,0
4,5.0,20.0,2,,,,
,5.0,,,107,23.236,4.605,0
,5.0,,,122,23.355,5.224,0
,5.0,,,91,23.466,3.878,3
4,5.0,20.0,1,,,,
,5.0,,,103,24.916,4.134,2
,5.0,,,323,64.381,5.017,0
,5.0,,,340,64.434,5.277,0
,5.0,,,308,64.484,4.776,0
,5.0,,,327,64.646,5.058,0
4,5.0,20.0,2,,,,
,5.0,,,131,23.142,5.661,3
,5.0,,,131,23.29,5.625,0
,5.0,,,115,23.398,4.915,0
4,5.0,20.0,1,,,,
,5.0,,,101,24.848,4.065,2
,5.0,,,37,8.306,4.455,0
,5.0,,,43,8.523,5.045,0
,5.0,,,45,8.539,5.27,0
,5.0,,,46,9.22,4.989,0
