elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,8.16,22.5,16.18,NO_ACTION,target_instance_1,normal,5.77
10.0,1,6.38,22.59,17.71,NO_ACTION,target_instance_1,normal,5.06
15.0,1,8.61,22.38,16.7,NO_ACTION,target_instance_1,normal,5.16
20.0,1,7.43,22.44,15.0,NO_ACTION,target_instance_1,normal,3.95
25.0,2,114.09,23.86,89.41,SCALE_UP,target_instance_1,attack,25.55
30.0,2,124.08,24.29,94.34,NO_ACTION,target_instance_1,attack,26.19
35.0,2,69.82,22.75,70.78,NO_ACTION,"target_instance_1,target_instance_2",attack,22.1
40.0,2,52.55,22.45,75.35,NO_ACTION,"target_instance_1,target_instance_2",attack,24.06
45.0,3,82.95,22.99,92.62,SCALE_UP,"target_instance_1,target_instance_2",attack,31.8
50.0,3,57.52,23.23,87.11,NO_ACTION,"target_instance_1,target_instance_2",attack,18.78
55.0,3,40.83,22.35,87.86,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,30.99
60.0,3,78.14,22.44,98.47,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,33.48
65.0,3,47.89,22.45,90.5,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,27.16
70.0,3,40.02,22.54,63.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,20.7
75.0,3,40.14,22.54,58.64,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,17.36
80.0,3,34.18,22.54,60.56,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,19.99
85.0,3,59.9,22.55,85.55,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,32.39
90.0,3,27.05,22.46,64.31,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,20.52
95.0,3,30.13,22.58,62.95,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,22.06
100.0,3,38.49,22.69,158.71,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,38.93
105.0,4,101.51,23.4,239.14,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack,34.36
110.0,4,50.58,23.07,98.24,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,26.97
115.0,4,46.35,23.18,78.39,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,26.28
120.0,4,29.35,22.8,67.37,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,24.62
125.0,3,22.54,22.68,89.33,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,26.88
132.01,3,41.45,23.08,79.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,73.28
135.0,3,25.33,23.07,67.48,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,18.48
140.0,3,43.04,23.14,70.39,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,22.83
145.0,3,35.9,23.17,81.29,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,26.17
150.0,3,26.4,23.17,57.67,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,17.81
155.0,3,37.94,23.26,69.19,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,24.81
160.0,3,42.97,23.17,63.71,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,22.4
165.0,2,20.09,23.24,13.95,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal,5.62
170.56,2,4.42,23.93,15.65,NO_ACTION,"target_instance_1,target_instance_2",normal,28.89
175.0,2,4.43,23.81,17.42,NO_ACTION,"target_instance_1,target_instance_2",normal,6.66
