elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.01,14.97,0.0,NO_ACTION,target_instance_1,normal,1.69
10.0,1,0.01,14.96,0.0,NO_ACTION,target_instance_1,normal,1.2
15.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,1.25
20.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.63
25.0,2,203.61,24.78,545.34,SCALE_UP,target_instance_1,attack,36.12
30.0,2,205.84,26.87,1074.1,NO_ACTION,target_instance_1,attack,58.25
35.0,2,203.18,24.33,1092.45,NO_ACTION,"target_instance_1,target_instance_2",attack,59.85
40.0,2,201.75,25.26,1759.13,NO_ACTION,"target_instance_1,target_instance_2",attack,59.47
45.0,3,201.7,25.72,1940.59,SCALE_UP,"target_instance_1,target_instance_2",attack,63.95
50.0,3,200.0,25.89,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack,60.92
55.0,3,171.64,24.2,752.73,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,73.49
60.0,3,172.72,24.76,709.96,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,78.86
65.0,4,195.19,27.16,330.53,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack,71.67
70.0,4,118.5,26.92,224.88,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,84.86
75.0,4,190.29,27.2,409.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,89.32
80.0,4,170.28,25.37,295.63,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,81.12
85.0,4,177.51,25.51,320.64,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,91.19
90.0,4,164.11,25.44,250.11,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,80.53
95.01,4,147.58,25.26,291.1,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,85.8
100.0,4,134.33,25.26,245.54,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,79.45
105.0,4,149.76,24.59,233.4,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,82.8
110.0,4,157.98,24.54,200.59,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,78.76
115.0,4,156.29,24.15,490.07,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,89.02
120.0,4,131.15,24.3,205.59,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,67.07
125.0,4,109.25,24.04,280.19,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,84.83
130.0,4,96.02,23.99,138.26,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,54.26
135.0,4,114.17,24.18,426.22,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,90.67
140.0,4,115.58,24.01,180.46,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,59.64
145.0,4,104.0,23.94,193.53,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,68.41
150.0,4,106.56,23.94,216.52,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,76.5
155.0,4,140.45,24.11,392.36,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,87.47
160.0,4,177.12,24.18,480.42,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",attack,89.55
165.0,4,102.37,23.95,0.0,NO_ACTION,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",normal,4.47
170.0,3,0.02,23.67,0.0,SCALE_DOWN,"target_instance_4,target_instance_1,target_instance_2,target_instance_3",normal,2.14
175.62,3,0.02,24.26,0.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,14.04
