num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,53,6.626,7.999,0
,10.0,,,72,6.657,10.816,0
,10.0,,,72,6.728,10.701,0
,10.0,,,61,6.804,8.966,0
4,10.0,40.0,2,,,,
,10.0,,,234,23.904,9.789,0
,10.0,,,241,23.928,10.072,0
,10.0,,,253,23.973,10.554,0
,10.0,,,231,23.998,9.626,0
4,10.0,40.0,3,,,,
,10.0,,,194,18.995,10.213,0
,10.0,,,205,19.003,10.788,0
,10.0,,,186,19.093,9.742,0
,10.0,,,183,19.303,9.48,0
4,10.0,40.0,4,,,,
,10.0,,,884,87.14,10.145,0
,10.0,,,821,87.153,9.42,0
,10.0,,,852,87.187,9.772,0
,10.0,,,856,87.225,9.814,0
