elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.53
10.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.6
15.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.93
20.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.65
25.0,1,24.24,21.8,55.86,NO_ACTION,target_instance_1,attack,4.57
30.0,1,10.64,21.97,38.31,NO_ACTION,target_instance_1,attack,2.1
35.0,1,9.92,21.98,43.05,NO_ACTION,target_instance_1,attack,2.87
40.0,1,10.9,21.92,37.84,NO_ACTION,target_instance_1,attack,2.85
45.0,1,20.51,21.76,40.44,NO_ACTION,target_instance_1,attack,4.57
50.0,1,16.19,22.0,40.39,NO_ACTION,target_instance_1,attack,2.93
55.0,1,16.44,21.76,42.57,NO_ACTION,target_instance_1,attack,3.41
60.0,1,18.3,21.84,41.25,NO_ACTION,target_instance_1,attack,3.6
65.0,1,23.16,22.01,45.55,NO_ACTION,target_instance_1,attack,3.29
70.0,1,10.9,21.77,39.51,NO_ACTION,target_instance_1,attack,2.06
75.0,1,7.08,22.01,38.94,NO_ACTION,target_instance_1,attack,2.05
80.0,1,20.53,22.01,40.14,NO_ACTION,target_instance_1,attack,3.43
85.0,1,8.64,21.9,38.99,NO_ACTION,target_instance_1,attack,3.13
90.0,1,13.19,22.02,38.43,NO_ACTION,target_instance_1,attack,1.75
95.0,1,17.74,22.15,41.25,NO_ACTION,target_instance_1,attack,3.45
100.0,1,3.5,22.15,38.73,NO_ACTION,target_instance_1,attack,2.45
105.0,1,9.05,21.78,41.83,NO_ACTION,target_instance_1,attack,3.09
110.0,1,12.39,21.99,39.55,NO_ACTION,target_instance_1,attack,2.48
115.0,1,3.69,22.04,42.45,NO_ACTION,target_instance_1,attack,2.96
120.0,1,21.14,22.28,43.0,NO_ACTION,target_instance_1,attack,2.98
125.0,1,14.35,21.92,44.92,NO_ACTION,target_instance_1,attack,3.48
130.0,1,11.64,22.17,38.75,NO_ACTION,target_instance_1,attack,2.85
135.0,1,5.52,22.05,51.16,NO_ACTION,target_instance_1,attack,3.75
140.0,1,17.22,22.17,47.38,NO_ACTION,target_instance_1,attack,3.77
145.0,1,19.12,22.06,40.99,NO_ACTION,target_instance_1,attack,3.81
150.0,1,16.65,22.05,43.77,NO_ACTION,target_instance_1,attack,3.48
155.0,1,19.53,22.3,42.57,NO_ACTION,target_instance_1,attack,3.6
160.0,1,23.64,22.18,44.19,NO_ACTION,target_instance_1,attack,3.31
165.0,1,0.05,21.9,0.0,NO_ACTION,target_instance_1,normal,1.23
170.0,1,0.02,21.68,0.0,NO_ACTION,target_instance_1,normal,0.65
175.0,1,0.01,21.68,0.0,NO_ACTION,target_instance_1,normal,1.45
