num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,67,6.434,10.413,0
,10.0,,,58,6.45,8.992,0
,10.0,,,68,6.472,10.507,0
,10.0,,,66,6.555,10.069,0
4,10.0,40.0,2,,,,
,10.0,,,199,19.108,10.415,0
,10.0,,,185,19.153,9.659,0
,10.0,,,216,19.183,11.26,0
,10.0,,,192,19.214,9.993,0
4,10.0,40.0,3,,,,
,10.0,,,639,63.053,10.134,0
,10.0,,,627,63.062,9.943,0
,10.0,,,653,63.127,10.344,5
,10.0,,,663,63.232,10.485,0
4,10.0,40.0,2,,,,
,10.0,,,133,14.423,9.221,0
,10.0,,,141,14.457,9.753,0
,10.0,,,145,14.555,9.962,0
,10.0,,,141,14.648,9.626,0
4,10.0,40.0,3,,,,
,10.0,,,398,34.305,11.602,0
,10.0,,,347,34.303,10.116,0
,10.0,,,361,34.311,10.521,0
,10.0,,,379,34.417,11.012,0
