elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,9.28,22.6,18.95,NO_ACTION,target_instance_1,normal,5.79
10.0,1,7.37,22.6,16.02,NO_ACTION,target_instance_1,normal,5.21
15.0,1,8.13,22.7,16.69,NO_ACTION,target_instance_1,normal,5.95
20.0,1,7.37,22.84,14.55,NO_ACTION,target_instance_1,normal,4.2
25.0,2,197.79,24.89,216.62,SCALE_UP,target_instance_1,attack,35.05
30.0,2,125.23,26.1,202.5,NO_ACTION,target_instance_1,attack,37.48
35.0,2,90.15,23.76,117.04,NO_ACTION,"target_instance_2,target_instance_1",attack,31.22
40.0,2,117.96,23.46,128.81,NO_ACTION,"target_instance_2,target_instance_1",attack,38.5
45.0,3,132.28,23.92,121.71,SCALE_UP,"target_instance_2,target_instance_1",attack,39.23
50.0,3,96.71,23.96,152.3,NO_ACTION,"target_instance_2,target_instance_1",attack,37.19
55.0,3,70.03,22.94,122.36,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,37.91
60.0,3,67.0,23.14,111.26,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,33.15
65.0,4,78.79,23.09,101.27,SCALE_UP,"target_instance_2,target_instance_1,target_instance_3",attack,33.89
70.0,4,50.5,23.03,143.64,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,37.0
75.0,4,40.61,23.12,105.32,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,33.74
80.0,4,41.0,22.66,110.69,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,34.47
85.0,4,60.31,22.75,121.77,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,38.96
90.0,4,47.38,22.89,100.6,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,31.23
95.0,4,51.39,22.84,116.78,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.85
100.0,4,65.65,22.84,100.8,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,30.64
105.0,4,40.86,22.71,96.78,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,33.93
110.0,4,45.01,22.72,105.2,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,33.09
115.0,4,59.48,22.72,129.62,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,36.33
120.0,4,63.14,22.72,121.39,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.21
125.0,4,62.03,22.72,134.72,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,41.95
130.0,4,66.58,22.78,108.63,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,29.78
135.0,4,70.52,22.79,118.83,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.05
140.0,4,56.23,22.72,86.7,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,30.39
145.0,4,51.17,22.72,117.0,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,40.19
150.0,4,59.0,22.85,112.37,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.65
155.0,4,77.28,22.85,125.34,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,37.52
160.0,4,60.04,22.79,101.81,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",attack,28.1
165.0,4,30.98,22.74,14.65,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal,6.55
170.0,3,1.44,22.66,16.73,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_3,target_instance_4",normal,6.54
175.61,3,2.1,23.07,15.38,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",normal,19.3
