num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,12,9.082,1.321,50
,10.0,,,11,9.265,1.187,37
,10.0,,,14,9.264,1.511,59
,10.0,,,12,9.277,1.293,57
4,10.0,40.0,3,,,,
,10.0,,,0,24.375,0.0,168
,10.0,,,0,24.45,0.0,205
,10.0,,,19,24.454,0.777,180
,10.0,,,18,24.503,0.735,141
4,10.0,40.0,4,,,,
,10.0,,,0,26.653,0.0,182
,10.0,,,0,26.729,0.0,189
,10.0,,,29,26.804,1.082,146
,10.0,,,0,26.833,0.0,188
,10.0,,,25,116.979,0.214,945
,10.0,,,0,117.568,0.0,907
,10.0,,,0,118.879,0.0,910
,10.0,,,0,118.977,0.0,865
