elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,9.49,23.06,15.9,NO_ACTION,target_instance_1,normal,5.24
10.0,1,7.45,23.25,16.45,NO_ACTION,target_instance_1,normal,4.45
15.0,1,8.07,23.2,17.33,NO_ACTION,target_instance_1,normal,5.7
20.0,1,7.93,23.54,13.43,NO_ACTION,target_instance_1,normal,4.08
25.0,2,217.12,30.86,1023.16,SCALE_UP,target_instance_1,attack,42.42
30.0,2,216.7,37.02,582.49,NO_ACTION,target_instance_1,attack,61.64
35.0,2,209.72,31.79,696.05,NO_ACTION,"target_instance_1,target_instance_2",attack,63.61
40.0,2,203.58,29.74,767.06,NO_ACTION,"target_instance_1,target_instance_2",attack,62.48
45.0,3,207.57,34.51,1128.14,SCALE_UP,"target_instance_1,target_instance_2",attack,66.27
50.0,3,201.35,35.84,1284.15,NO_ACTION,"target_instance_1,target_instance_2",attack,78.68
55.0,3,148.95,31.5,275.13,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,70.35
60.0,3,132.29,32.03,269.36,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,76.14
65.0,4,138.38,33.02,172.37,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack,68.93
70.0,4,160.46,33.26,342.24,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,86.57
75.0,4,191.19,33.27,709.64,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack,97.98
80.0,4,159.65,31.9,487.66,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,90.84
85.0,4,163.78,32.11,372.61,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,92.37
90.0,4,186.48,30.88,339.99,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,92.97
95.0,4,181.75,29.67,566.29,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,95.83
100.0,4,162.12,29.62,430.08,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,91.29
105.0,4,166.74,28.2,481.89,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,91.34
110.0,4,163.38,28.35,713.05,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,90.79
115.0,4,159.59,27.49,589.54,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,93.1
120.0,4,130.86,27.36,326.78,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,69.11
125.0,4,115.16,26.81,267.83,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,77.36
130.0,4,132.91,26.81,271.55,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,73.0
135.0,4,142.69,26.75,218.04,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,74.61
140.0,4,160.9,26.88,249.77,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,75.73
145.0,4,157.3,26.88,209.65,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,75.35
150.0,4,152.25,26.69,187.54,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,68.58
155.0,4,152.85,26.89,279.22,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,85.93
160.0,4,141.76,26.95,186.04,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack,69.42
165.0,4,73.82,26.59,19.54,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal,9.65
170.0,3,11.22,26.3,13.12,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal,6.85
175.69,3,3.19,27.83,19.63,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal,19.64
