num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,9,9.298,0.968,56
,10.0,,,17,9.338,1.821,56
,10.0,,,5,9.344,0.535,48
,10.0,,,6,9.352,0.642,64
4,10.0,40.0,3,,,,
,10.0,,,0,24.299,0.0,189
,10.0,,,14,24.335,0.575,165
,10.0,,,0,24.35,0.0,165
,10.0,,,14,24.376,0.574,185
4,10.0,40.0,4,,,,
,10.0,,,0,26.12,0.0,170
,10.0,,,51,26.311,1.938,132
,10.0,,,0,26.372,0.0,206
,10.0,,,0,26.44,0.0,182
,10.0,,,21,114.658,0.183,910
,10.0,,,0,116.647,0.0,873
,10.0,,,0,116.673,0.0,857
,10.0,,,0,116.674,0.0,880
