num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,54,11.494,4.698,0
,5.0,,,55,11.531,4.77,0
,5.0,,,66,11.566,5.706,0
,5.0,,,51,11.741,4.344,0
4,5.0,20.0,2,,,,
,5.0,,,233,44.083,5.286,0
,5.0,,,220,44.125,4.986,0
,5.0,,,236,44.155,5.345,0
,5.0,,,215,44.167,4.868,0
4,5.0,20.0,3,,,,
,5.0,,,149,27.945,5.332,0
,5.0,,,145,27.989,5.181,0
,5.0,,,159,28.002,5.678,2
,5.0,,,126,28.176,4.472,0
4,5.0,20.0,2,,,,
,5.0,,,72,18.636,3.863,2
,5.0,,,64,18.649,3.432,0
,5.0,,,93,18.65,4.987,1
,5.0,,,86,19.154,4.49,0
4,5.0,20.0,1,,,,
,5.0,,,69,14.941,4.618,0
,5.0,,,77,14.944,5.153,0
,5.0,,,90,15.046,5.982,0
,5.0,,,77,15.216,5.061,0
4,5.0,20.0,2,,,,
,5.0,,,108,17.331,6.231,0
,5.0,,,66,17.48,3.776,0
,5.0,,,84,17.764,4.729,0
,5.0,,,88,17.773,4.951,0
