num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,62,6.726,9.218,0
,10.0,,,66,6.738,9.796,0
,10.0,,,64,6.794,9.42,0
,10.0,,,59,6.912,8.535,0
4,10.0,40.0,2,,,,
,10.0,,,193,18.969,10.175,0
,10.0,,,185,18.99,9.742,0
,10.0,,,183,19.058,9.602,0
,10.0,,,181,19.174,9.44,0
4,10.0,40.0,3,,,,
,10.0,,,173,19.189,9.015,0
,10.0,,,219,19.235,11.385,0
,10.0,,,170,19.263,8.825,0
,10.0,,,197,19.414,10.147,0
4,10.0,40.0,4,,,,
,10.0,,,903,91.855,9.831,0
,10.0,,,910,91.883,9.904,0
,10.0,,,896,91.924,9.747,0
,10.0,,,899,91.957,9.776,0
