elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.97,0.0,NO_ACTION,target_instance_1,normal,0.5
10.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.55
15.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.8
20.0,1,0.03,14.95,0.0,NO_ACTION,target_instance_1,normal,1.0
25.0,2,112.64,22.6,68.93,SCALE_UP,target_instance_1,attack,17.27
30.0,2,78.09,21.97,79.63,NO_ACTION,target_instance_1,attack,15.1
35.0,2,55.87,21.85,62.83,NO_ACTION,"target_instance_2,target_instance_1",attack,12.65
40.0,2,40.45,21.93,59.11,NO_ACTION,"target_instance_2,target_instance_1",attack,13.59
45.0,3,74.1,22.01,61.02,SCALE_UP,"target_instance_2,target_instance_1",attack,19.49
50.0,3,31.59,21.78,63.62,NO_ACTION,"target_instance_2,target_instance_1",attack,17.47
55.0,3,25.7,21.85,56.23,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,16.27
60.0,3,23.86,21.71,57.77,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,14.98
65.0,3,25.5,21.79,60.93,NO_ACTION,"target_instance_2,target_instance_1,target_instance_3",attack,17.7
70.0,2,17.44,21.89,56.41,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_3",attack,14.29
77.01,2,39.75,21.91,56.38,NO_ACTION,"target_instance_2,target_instance_1",attack,61.29
80.0,2,57.33,22.06,63.15,NO_ACTION,"target_instance_2,target_instance_1",attack,16.31
85.0,2,55.07,22.03,59.36,NO_ACTION,"target_instance_2,target_instance_1",attack,15.65
90.0,2,46.48,22.28,50.82,NO_ACTION,"target_instance_2,target_instance_1",attack,12.44
95.0,2,32.68,22.16,54.19,NO_ACTION,"target_instance_2,target_instance_1",attack,14.88
100.0,2,34.71,21.99,48.75,NO_ACTION,"target_instance_2,target_instance_1",attack,11.64
105.0,2,54.09,22.07,55.92,NO_ACTION,"target_instance_2,target_instance_1",attack,13.91
110.0,2,47.5,22.11,48.3,NO_ACTION,"target_instance_2,target_instance_1",attack,13.08
115.0,2,46.75,22.32,55.68,NO_ACTION,"target_instance_2,target_instance_1",attack,15.39
120.0,2,31.37,22.2,45.66,NO_ACTION,"target_instance_2,target_instance_1",attack,10.26
125.0,2,48.47,22.21,61.65,NO_ACTION,"target_instance_2,target_instance_1",attack,15.75
130.0,2,41.48,22.14,53.94,NO_ACTION,"target_instance_2,target_instance_1",attack,14.23
135.0,3,86.12,22.21,67.86,SCALE_UP,"target_instance_2,target_instance_1",attack,19.74
140.0,3,18.86,21.92,70.99,NO_ACTION,"target_instance_2,target_instance_1",attack,19.52
145.0,3,48.49,21.92,73.71,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4",attack,20.45
150.0,3,37.24,21.93,70.44,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4",attack,20.75
155.0,3,49.53,21.96,66.95,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4",attack,18.62
160.0,3,27.88,22.12,53.04,NO_ACTION,"target_instance_2,target_instance_1,target_instance_4",attack,13.9
165.0,2,14.27,22.06,0.0,SCALE_DOWN,"target_instance_2,target_instance_1,target_instance_4",normal,2.5
170.63,2,0.02,21.9,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal,15.79
175.0,2,0.02,21.9,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal,1.09
