num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,23,8.618,2.669,36
,10.0,,,34,8.655,3.928,31
,10.0,,,19,8.794,2.16,43
,10.0,,,32,8.795,3.638,49
4,10.0,40.0,3,,,,
,10.0,,,187,20.735,9.019,10
,10.0,,,0,20.823,0.0,159
,10.0,,,170,20.869,8.146,4
,10.0,,,0,20.923,0.0,206
,10.0,,,211,19.248,10.962,0
,10.0,,,198,19.4,10.206,0
4,10.0,40.0,4,,,,
,10.0,,,0,20.886,0.0,206
,10.0,,,0,20.979,0.0,177
,10.0,,,931,91.844,10.137,0
,10.0,,,880,91.932,9.572,0
,10.0,,,859,91.948,9.342,0
,10.0,,,0,93.705,0.0,871
