num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,1763,180.068,9.791,4
,10.0,,,1729,180.111,9.6,5
,10.0,,,1797,180.132,9.976,4
,10.0,,,1759,180.187,9.762,3
