elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.5
10.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.73
15.0,1,0.01,14.95,0.0,NO_ACTION,target_instance_1,normal,0.98
20.0,1,0.02,14.95,0.0,NO_ACTION,target_instance_1,normal,0.95
25.0,2,87.98,22.6,70.23,SCALE_UP,target_instance_1,attack,18.77
30.0,2,100.99,22.09,96.01,NO_ACTION,target_instance_1,attack,18.43
35.0,2,87.89,22.0,67.46,NO_ACTION,"target_instance_2,target_instance_1",attack,20.29
40.0,2,54.56,22.05,62.28,NO_ACTION,"target_instance_2,target_instance_1",attack,14.24
45.0,3,94.1,22.24,71.28,SCALE_UP,"target_instance_2,target_instance_1",attack,20.31
50.0,3,29.46,22.01,69.82,NO_ACTION,"target_instance_2,target_instance_1",attack,16.48
55.0,3,36.42,21.83,59.68,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,16.9
60.0,3,26.54,21.81,53.71,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,12.35
65.0,3,39.9,21.82,64.64,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,18.14
70.0,3,33.87,21.91,53.27,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,14.63
75.0,3,25.18,21.91,55.89,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,16.53
80.0,3,25.42,21.99,51.26,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,10.52
85.0,3,25.96,21.83,60.39,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack,16.02
90.0,2,24.43,21.83,54.27,SCALE_DOWN,"target_instance_2,target_instance_3,target_instance_1",attack,16.82
96.69,2,30.07,22.05,67.75,NO_ACTION,"target_instance_2,target_instance_1",attack,80.85
100.0,2,54.35,22.29,67.3,NO_ACTION,"target_instance_2,target_instance_1",attack,18.29
105.0,2,33.25,22.38,51.88,NO_ACTION,"target_instance_2,target_instance_1",attack,13.97
110.0,3,65.06,22.27,54.94,SCALE_UP,"target_instance_2,target_instance_1",attack,18.74
115.0,3,58.34,22.29,87.97,NO_ACTION,"target_instance_2,target_instance_1",attack,15.17
120.0,3,19.22,21.76,49.21,NO_ACTION,"target_instance_2,target_instance_4,target_instance_1",attack,11.67
125.0,3,27.84,21.78,50.38,NO_ACTION,"target_instance_2,target_instance_4,target_instance_1",attack,13.26
130.0,3,26.41,21.85,52.73,NO_ACTION,"target_instance_2,target_instance_4,target_instance_1",attack,13.0
135.0,3,29.6,21.95,61.98,NO_ACTION,"target_instance_2,target_instance_4,target_instance_1",attack,14.94
140.0,2,17.03,21.88,48.15,SCALE_DOWN,"target_instance_2,target_instance_4,target_instance_1",attack,13.0
146.78,2,31.52,22.22,54.4,NO_ACTION,"target_instance_2,target_instance_1",attack,60.61
150.0,2,17.1,22.17,53.56,NO_ACTION,"target_instance_2,target_instance_1",attack,11.41
155.0,2,51.99,22.38,52.72,NO_ACTION,"target_instance_2,target_instance_1",attack,13.98
160.0,2,43.03,22.36,54.15,NO_ACTION,"target_instance_2,target_instance_1",attack,13.8
165.0,1,0.01,22.01,0.0,SCALE_DOWN,"target_instance_2,target_instance_1",normal,2.1
170.57,1,0.01,22.16,0.0,NO_ACTION,target_instance_1,normal,38.78
175.0,1,0.03,22.16,0.0,NO_ACTION,target_instance_1,normal,0.63
