num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,32,6.882,4.65,0
,5.0,,,41,7.074,5.796,0
,5.0,,,37,7.166,5.163,0
,5.0,,,31,7.234,4.286,0
4,5.0,20.0,2,,,,
,5.0,,,104,18.83,5.523,0
,5.0,,,106,18.861,5.62,0
,5.0,,,91,18.874,4.821,0
,5.0,,,92,19.156,4.803,0
4,5.0,20.0,3,,,,
,5.0,,,92,18.877,4.874,0
,5.0,,,99,18.892,5.24,0
,5.0,,,83,19.132,4.338,0
,5.0,,,93,19.287,4.822,0
4,5.0,20.0,4,,,,
,5.0,,,494,92.264,5.354,0
,5.0,,,443,92.368,4.796,0
,5.0,,,478,92.381,5.174,0
,5.0,,,434,92.622,4.686,0
