elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,1.11
10.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.6
15.0,1,0.01,14.96,0.0,NO_ACTION,target_instance_1,normal,1.4
20.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.85
25.0,2,206.87,25.67,1062.21,SCALE_UP,target_instance_1,attack,37.39
30.0,2,207.52,29.35,856.31,NO_ACTION,target_instance_1,attack,58.75
35.0,2,205.16,26.96,1765.57,NO_ACTION,"target_instance_1,target_instance_2",attack,59.03
40.0,2,198.92,27.01,0.0,NO_ACTION,"target_instance_1,target_instance_2",attack,58.34
45.0,3,201.41,29.45,0.0,SCALE_UP,"target_instance_1,target_instance_2",attack,63.05
50.0,3,199.7,30.41,468.1,NO_ACTION,"target_instance_1,target_instance_2",attack,76.22
55.0,3,192.23,30.09,305.12,NO_ACTION,"target_instance_1,target_instance_2",attack,73.41
60.0,3,184.9,27.45,450.1,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,73.82
65.0,4,169.3,28.21,351.92,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack,71.32
70.01,4,142.13,27.93,431.22,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,91.94
75.0,4,190.93,28.37,547.43,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,91.77
80.0,4,169.93,26.52,701.42,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,85.45
85.0,4,176.82,26.5,827.09,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,93.73
90.0,4,155.81,26.4,374.42,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,74.54
95.0,4,155.36,26.46,404.5,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,76.2
100.0,4,136.81,25.97,267.6,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,65.28
105.0,4,117.35,25.54,303.94,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,74.64
110.0,4,165.49,25.54,360.81,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,77.92
115.0,4,165.4,24.93,369.84,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,83.23
120.0,4,169.47,25.0,384.08,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,74.49
125.0,4,175.04,24.66,691.3,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,94.38
130.0,4,187.01,24.64,799.76,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,94.11
135.0,4,179.81,24.66,691.66,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,85.46
140.0,4,142.2,24.24,399.44,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,55.59
145.0,4,112.3,24.21,255.18,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,59.26
150.0,4,108.64,24.22,279.14,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,52.95
155.0,4,120.63,24.29,235.41,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,60.96
160.0,4,122.42,24.23,203.91,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,47.51
165.0,4,77.12,24.16,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",normal,1.76
170.0,3,0.02,23.85,0.0,SCALE_DOWN,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",normal,2.07
175.56,3,0.01,24.55,0.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,16.0
