num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,44,8.631,5.098,28
,10.0,,,37,8.848,4.182,40
,10.0,,,45,8.914,5.048,22
,10.0,,,44,8.965,4.908,23
4,10.0,40.0,3,,,,
,10.0,,,0,23.407,0.0,172
,10.0,,,115,23.637,4.865,93
,10.0,,,96,23.655,4.058,100
,10.0,,,0,23.762,0.0,184
,10.0,,,173,18.768,9.218,0
,10.0,,,132,19.001,6.947,66
4,10.0,40.0,4,,,,
,10.0,,,0,20.695,0.0,196
,10.0,,,0,20.717,0.0,190
,10.0,,,922,91.99,10.023,0
,10.0,,,871,91.999,9.468,0
,10.0,,,928,92.116,10.074,0
,10.0,,,631,92.336,6.834,261
