num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,40,8.267,4.839,17
,10.0,,,38,8.478,4.482,16
,10.0,,,41,8.63,4.751,14
,10.0,,,51,8.713,5.853,11
4,10.0,40.0,3,,,,
,10.0,,,183,22.433,8.158,1
,10.0,,,194,22.618,8.577,4
,10.0,,,4,22.696,0.176,183
,10.0,,,7,22.782,0.307,196
,10.0,,,176,18.963,9.281,0
,10.0,,,186,19.162,9.707,0
4,10.0,40.0,4,,,,
,10.0,,,0,20.662,0.0,188
,10.0,,,0,20.673,0.0,194
,10.0,,,870,92.103,9.446,0
,10.0,,,881,92.103,9.565,0
,10.0,,,895,92.166,9.711,0
,10.0,,,661,92.176,7.171,297
