elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.9
10.0,1,0.02,14.96,0.0,NO_ACTION,target_instance_1,normal,0.85
15.0,1,0.01,14.96,0.0,NO_ACTION,target_instance_1,normal,1.1
20.0,1,0.03,14.96,0.0,NO_ACTION,target_instance_1,normal,0.9
25.0,2,89.92,22.29,71.76,SCALE_UP,target_instance_1,attack,19.48
30.0,2,92.12,22.19,80.06,NO_ACTION,target_instance_1,attack,15.5
35.0,2,64.31,21.92,61.39,NO_ACTION,"target_instance_2,target_instance_1",attack,17.99
40.0,2,42.0,22.1,52.72,NO_ACTION,"target_instance_2,target_instance_1",attack,12.61
45.0,2,41.63,21.97,55.5,NO_ACTION,"target_instance_2,target_instance_1",attack,15.11
50.0,2,35.26,21.98,51.68,NO_ACTION,"target_instance_2,target_instance_1",attack,13.03
55.0,2,47.86,22.23,58.96,NO_ACTION,"target_instance_2,target_instance_1",attack,16.37
60.0,2,55.62,21.99,71.72,NO_ACTION,"target_instance_2,target_instance_1",attack,18.45
65.0,3,87.69,22.23,109.55,SCALE_UP,"target_instance_2,target_instance_1",attack,22.11
70.0,3,24.82,22.0,73.09,NO_ACTION,"target_instance_2,target_instance_1",attack,16.59
75.0,3,29.72,21.95,60.85,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,15.36
80.0,3,30.82,21.97,52.93,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,14.3
85.0,3,31.44,21.81,56.01,NO_ACTION,"target_instance_3,target_instance_2,target_instance_1",attack,14.42
90.0,2,24.29,21.82,55.74,SCALE_DOWN,"target_instance_3,target_instance_2,target_instance_1",attack,13.01
96.84,2,30.37,22.15,53.45,NO_ACTION,"target_instance_2,target_instance_1",attack,63.64
100.0,2,34.23,22.08,49.09,NO_ACTION,"target_instance_2,target_instance_1",attack,11.7
105.0,2,68.87,22.03,56.94,NO_ACTION,"target_instance_2,target_instance_1",attack,15.7
110.0,2,38.09,22.3,49.04,NO_ACTION,"target_instance_2,target_instance_1",attack,12.82
115.0,2,45.8,22.35,53.13,NO_ACTION,"target_instance_2,target_instance_1",attack,14.7
120.0,2,45.34,22.11,80.84,NO_ACTION,"target_instance_2,target_instance_1",attack,19.59
125.0,2,51.4,22.31,66.32,NO_ACTION,"target_instance_2,target_instance_1",attack,17.41
130.0,2,44.97,22.14,53.89,NO_ACTION,"target_instance_2,target_instance_1",attack,15.92
135.0,3,84.23,22.37,80.7,SCALE_UP,"target_instance_2,target_instance_1",attack,24.07
140.0,3,41.74,22.26,69.18,NO_ACTION,"target_instance_2,target_instance_1",attack,13.17
145.0,3,33.47,21.78,66.99,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1",attack,19.78
150.0,3,55.78,21.9,63.7,NO_ACTION,"target_instance_4,target_instance_2,target_instance_1",attack,16.7
155.0,2,10.4,21.83,70.05,SCALE_DOWN,"target_instance_4,target_instance_2,target_instance_1",attack,17.72
161.95,2,26.03,22.06,70.36,NO_ACTION,"target_instance_2,target_instance_1",attack,25.6
165.0,2,11.75,21.95,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal,2.65
170.0,2,0.01,21.95,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal,1.78
175.0,1,0.02,21.95,0.0,SCALE_DOWN,"target_instance_2,target_instance_1",normal,1.31
