num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,42,6.313,6.653,0
,5.0,,,33,6.543,5.044,0
,5.0,,,35,6.582,5.318,0
,5.0,,,29,6.693,4.333,0
4,5.0,20.0,2,,,,
,5.0,,,388,78.557,4.939,0
,5.0,,,384,78.569,4.887,0
,5.0,,,390,78.684,4.957,0
,5.0,,,387,78.784,4.912,0
4,5.0,20.0,3,,,,
,5.0,,,139,28.266,4.917,0
,5.0,,,137,28.277,4.845,0
,5.0,,,154,28.599,5.385,0
4,5.0,20.0,2,,,,
,5.0,,,144,29.971,4.805,1
,5.0,,,119,23.291,5.109,0
,5.0,,,120,23.296,5.151,0
,5.0,,,126,23.34,5.398,0
,5.0,,,105,23.483,4.471,0
