num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,13,8.598,1.512,52
,10.0,,,12,9.21,1.303,56
,10.0,,,6,9.305,0.645,47
,10.0,,,12,9.322,1.287,53
4,10.0,40.0,3,,,,
,10.0,,,0,24.847,0.0,191
,10.0,,,17,24.89,0.683,158
,10.0,,,15,24.943,0.601,179
,10.0,,,0,24.965,0.0,193
4,10.0,40.0,4,,,,
,10.0,,,0,28.608,0.0,220
,10.0,,,0,28.671,0.0,196
,10.0,,,69,28.885,2.389,120
,10.0,,,0,28.89,0.0,189
,10.0,,,32,117.765,0.272,864
,10.0,,,0,117.768,0.0,909
,10.0,,,0,119.77,0.0,887
,10.0,,,0,119.769,0.0,938
