num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,66,6.338,10.413,0
,10.0,,,66,6.384,10.339,0
,10.0,,,71,6.47,10.974,0
,10.0,,,53,6.593,8.039,0
4,10.0,40.0,2,,,,
,10.0,,,190,18.883,10.062,0
,10.0,,,178,18.907,9.414,0
,10.0,,,198,18.905,10.473,0
,10.0,,,180,18.91,9.519,0
4,10.0,40.0,3,,,,
,10.0,,,845,88.151,9.586,0
,10.0,,,806,88.151,9.143,0
,10.0,,,934,88.187,10.591,0
4,10.0,40.0,2,,,,
,10.0,,,869,89.849,9.672,5
,10.0,,,233,23.338,9.984,0
,10.0,,,207,23.336,8.87,0
,10.0,,,224,23.345,9.595,0
,10.0,,,213,23.398,9.103,0
